Original,Translate
 e vidimi translato sol con mia donna in più alta salute,Je me suis sentie emporter avec Béatrice vers un niveau plus élevé de bonheur.
" Ben m’accors’ io ch’io era più levato, per l’affocato riso de la stella, che mi parea più roggio che l’usato","Je me suis rendu compte que j'étais monté plus haut, car l'étoile avait une lueur rouge comme le feu et scintillait beaucoup plus intensément que d'habitude."
" Con tutto ’l core e con quella favella ch’è una in tutti, a Dio feci olocausto, qual conveniesi a la grazia novella",J'ai offert à Dieu ma vie de tout mon cœur et de ce langage universel qui s'associe à la nouvelle grâce.
" E non er’ anco del mio petto essausto l’ardor del sacrificio, ch’io conobbi esso litare stato accetto e fausto","Mon sacrifice n'avait pas été vain, car j'ai compris que ma prière avait été entendue."
" ché con tanto lucore e tanto robbi m’apparvero splendor dentro a due raggi, ch’io dissi","Aux deux rayons, des lumières rougeoyantes et éclatantes s'étaient déclenchées, au point que je me suis exclamée:"
 «O Elïòs che sì li addobbi»,"""O Seigneur, tu les rends merveilleux"""
" Come distinta da minori e maggi lumi biancheggia tra ’ poli del mondo Galassia sì, che fa dubbiar ben saggi","Comme une Voie lactée, une galaxie énigmatique qui brille parmi les contraires pôles célestes, ponctuée d'étoiles de diverses éclats, enchante même les sages."
 sì costellati facean nel profondo Marte quei raggi il venerabil segno che fan giunture di quadranti in tondo,Les deux rayons émis par les lumières formèrent dans la profondeur de Mars un signe sacré semblable à la division du cercle en quatre parties égales grâce aux axes.
 Qui vince la memoria mia lo ’ngegno,Ma mauvaise mémoire prévaut sur mon intelligence.
" ché quella croce lampeggiava Cristo, sì ch’io non so trovare essempro degno","On disait que cette croix faisait briller le Christ d'une manière si magnifique, qu'il n'existait pas de comparaison digne pour la décrire."
" ma chi prende sua croce e segue Cristo, ancor mi scuserà di quel ch’io lasso, vedendo in quell’ albor balenar Cristo","Si je refusais de montrer sa croix et de suivre le Christ, je réaliserais que je voyais dans la lumière blanche la silhouette de Jésus."
" Di corno in corno e tra la cima e ’l basso si movien lumi, scintillando forte nel congiugnersi insieme e nel trapasso","Le long de l'axe horizontal et vertical de la croix, des étincelles lumineuses courbaient quand elles s'unissaient, resplendissantes au point de passer au-delà."
" così si veggion qui diritte e torte, veloci e tarde, rinovando vista, le minuzie d’i corpi, lunghe e corte, ","Regardons comment les grains de poussière se déplacent, dans différentes directions, rapides et lents, longs et courts."
 moversi per lo raggio onde si lista talvolta l’ombra ,Voyager à travers le faisceau de lumière qui éclaire périodiquement les ténèbres.
" che, per sua difesa, la gente con ingegno e arte acquista",Les gens se défendent eux-mêmes avec créativité et art.
" E come giga e arpa, in tempra tesa di molte corde, fa dolce tintinno a tal da cui la nota non è intesa, ","Comme une voix gentille qui guide ceux qui ne peuvent pas entendre les notes individuelles, de même la géante et la harpe donnent des merveilles au monde en vibrant des mélodies avec des cordes tendues."
" così da’ lumi che lì m’apparinno s’accogliea per la croce una melode che mi rapiva, sanza intender l’inno","De ces lueurs brillantes que je voyais, une mélodie de croix me transportait loin, même si je n'étais pas capable de déchiffrer ce chant."
" Ben m’accors’ io ch’elli era d’alte lode, però ch’a me venìa «Resurgi» e «Vinci» come a colui che non intende e ode","Je comprenais que c'était un éloge profond, en écoutant les mots ""Ressusci"" et ""Vinci,"" comme quelqu'un qui écoute mais ne comprend pas."
" Ïo m’innamorava tanto quinci, che ’nfino a lì non fu alcuna cosa che mi legasse con sì dolci vinci",J'étais tellement pris par cette chanson qu'il n'y avait rien jusqu'à ce qu'elle me lie d'une manière si douce.
" Forse la mia parola par troppo osa, posponendo il piacer de li occhi belli, ne’ quai mirando mio disio ha posa","Mes propos sont peut-être trop audacieux, car ils dominent la beauté des yeux de Béatrice en les admirant avec lesquels toutes mes pensées trouvent la paix."
" ma chi s’avvede che i vivi suggelli d’ogne bellezza più fanno più suso, e ch’io non m’era lì rivolto a quelli, ","Qui comprend que, plus on monte vers le haut, les signes de la beauté prennent plus de pouvoir et je ne m'étais pas encore tourné vers ce merveilleux scénario?"
" escusar puommi di quel ch’io m’accuso per escusarmi, e vedermi dir vero","Je m'excuse pour ce que j'accuse, et j'espère que vous accepterez ma version des faits comme vérité."
" ché ’l piacer santo non è qui dischiuso, perché si fa, montando, più sincero","parce qu'il augmente, le saint plaisir devient de plus en plus lumineux et purifié"
" Benigna volontade in che si liqua sempre l’amor che drittamente spira, ",La volonté d'exprimer l'amour de manière appropriée produit toujours un comportement vertueux.
" come cupidità fa ne la iniqua, ",La soif de richesse se manifeste dans une pincée de malice.
" silenzio puose a quella dolce lira, ",La lyre a été silencieuse.
 e fece quïetar le sante corde che la destra del cielo allenta e tira,"et il plaça les cordes divines, que la main de Dieu tendait et détendait."
" Come saranno a’ giusti preghi sorde quelle sustanze che, per darmi voglia ch’io le pregassi, a tacer fur concorde? ","Pourquoi ces âmes ignorent-elles nos prières, alors qu'elles ont choisi toutes ensemble de garder le silence pour m'encourager ?"
" Bene è che sanza termine si doglia chi, per amor di cosa che non duri etternalmente, quello amor si spoglia",Celui qui fait passer des biens éphémères avant l'amour de Dieu se condamne à souffrir éternellement.
" Quale per li seren tranquilli e puri discorre ad ora ad or sùbito foco, ","Comme une étoile filante qui éclaire le calme et la nuit céleste immaculée,"
" movendo li occhi che stavan sicuri, e pare stella che tramuti loco, ","La tranquillité du regard s'est transformée, comme une étoile qui danse dans les ténèbres."
" se non che da la parte ond’ e’ s’accende nulla sen perde, ed esso dura poco",Nulle part où l'on fait la lumière n'est occulté une astre et le phénomène ne dure peu.
 tale dal corno che ’n destro si stende a piè di quella croce corse un astro de la costellazion che lì resplende,"Une des lumières qui ornaient la figure de la croix se déplaça, du bras droit au bas."
" né si partì la gemma dal suo nastro, ma per la lista radïal trascorse, che parve foco dietro ad alabastro","La pierre resta accrochée au ruban, brillant comme un feu derrière un mur d'albâtre qui traversait le bras de la croix."
" Sì pïa l’ombra d’Anchise si porse, se fede merta nostra maggior musa, quando in Eliso del figlio s’accorse",La Musa la plus importante nous raconte que l'âme d'Anchoise s'est profondément émue quand elle a vu son fils Enea dans les Champs Élysées.
" «O sanguis meus, o superinfusa gratïa Deï, sicut tibi cui bis unquam celi ianüa reclusa?»","Ah, mon descendant, quelle abondance de grâce divine t'a été donnée, avec toi qui as été admis deux fois aux portes du Paradis?"
 Così quel lume,C'est ainsi qu'il éclaira cette lumière.
 ond’ io m’attesi a lui,Ils m'ont tourné vers lui.
" poscia rivolsi a la mia donna il viso, e quinci e quindi stupefatto fui","Alors j'ai jeté un coup d'œil à ma compagne, et tous les deux étaient magnifiques à voir."
" ché dentro a li occhi suoi ardeva un riso tal, ch’io pensai co’ miei toccar lo fondo de la mia gloria e del mio paradiso",Beatrice avait un sourire si lumineux qu'elle me faisait sentir le fond de ma joie et la béatitude totale de mes yeux.
" Indi, a udire e a veder giocondo, giunse lo spirto al suo principio cose, ch’io non lo ’ntesi, sì parlò profondo","L'esprit, agréablement visible et audible, ajouta à ce qu'il avait dit d'autres discours si profonds qu'on ne pouvait les comprendre."
" né per elezïon mi si nascose, ma per necessità, ché ’l suo concetto al segno d’i mortal si soprapuose","Il a choisi de ne pas dissimuler le sens, mais il a été obligé de le faire parce que l'idée exprimée dépassait les limites de la compréhension humaine."
" E quando l’arco de l’ardente affetto fu sì sfogato, che ’l parlar discese inver’ lo segno del nostro intelletto, ","Quand sa passion généreuse s'est exprimée jusqu'aux conséquences extrêmes de notre capacité de compréhension,"
" la prima cosa che per me s’intese, ",Je comprends quand il a dit que la première chose à faire était
" «Benedetto sia tu», fu, «trino e uno, che nel mio seme se’ tanto cortese»","Loué soit toi, Dieu un et trin, pour ta grande bonté envers mon descendant."
 E seguì,à marcher Il poursuivit sa promenade.
" «Grato e lontano digiuno, tratto leggendo del magno volume du’ non si muta mai bianco né bruno, solvuto hai, figlio, dentro a questo lume in ch’io ti parlo, ","Ne négligez pas votre culture parce qu'être cultivé est un don précieux O mon fils, vous avez enfin réalisé le rêve que j'avais lu à partir de ce volume immuable. Ne sous-estimez pas l'importance de la connaissance, car la possession du savoir est un cadeau très précieux."
 mercè di colei ch’a l’alto volo ti vestì le piume,Merci pour les ailes qui m'ont poussé à voler si haut.
" Tu credi che a me tuo pensier mei da quel ch’è primo, così come raia da l’un, se si conosce, il cinque e ’l sei","Vous pensez que votre raisonnement a été inspiré par une force divine, comme si vous appreniez à connaître l'unité, les chiffres cinq et six pourraient apparaître."
" e però ch’io mi sia e perch’ io paia più gaudïoso a te, non mi domandi, che alcun altro in questa turba gaia","Et donc, pourquoi montres-tu plus de joie à ma présence que tous les autres dans cette assemblée de bénédictions, ne m'interroges-tu pas sur qui je suis ?"
 Tu credi ’l vero,L'amour est pour toujours Tu crois que l'amour est éternel.
" ché i minori e ’ grandi di questa vita miran ne lo speglio in che, prima che pensi, il pensier pandi","Dans le paradis, les âmes les plus chanceuses et les moins chanceuses observent le miroir dans lequel votre pensée est reflétée avant même que vous puissiez le prévoir."
" ma perché ’l sacro amore in che io veglio con perpetüa vista e che m’asseta di dolce disïar, s’adempia meglio, ","Malgré l'ardeur de charité que je ressens constamment grâce à la méditation sur Dieu et au désir doux qui en découle, j'espère que cette passion pourra être pleinement satisfaite."
" la voce tua sicura, balda e lieta suoni la volontà, suoni ’l disio, a che la mia risposta è già decreta»","Ta voix, sûre et encourageante, exprime ta volonté; fais retentir ton désir à qui j'ai déjà donné une réponse définitive."
" Io mi volsi a Beatrice, e quella udio pria ch’io parlassi, ","Avant même que je puisse dire un mot, Beatrice avait déjà compris ce que j'allais dire."
 e arrisemi un cenno che fece crescer l’ali al voler mio,et il me fit signe d'un sourire qui nourrit encore mon désir.
 Poi cominciai così,J'ai commencé à parler.
" «L’affetto e ’l senno, come la prima equalità v’apparse, d’un peso per ciascun di voi si fenno, ","Dès que Dieu s'est manifesté, le sentiment et l'intelligence ont eu autant d'importance pour vous."
" però che ’l sol che v’allumò e arse, col caldo e con la luce è sì iguali, che tutte simiglianze sono scarse","Car le soleil qu'il a éclairé et chauffé participe au même savoir et à l'amour, au point que toute autre ressemblance est imparfaite."
" Ma voglia e argomento ne’ mortali, per la cagion ch’a voi è manifesta, diversamente son pennuti in ali","Les mortels ont plusieurs façons d'entendre et de raisonner, comme on le sait."
" ond’ io, che son mortal, mi sento in questa disagguaglianza, e però non ringrazio se non col core a la paterna festa","Étant mortel, je ressens un sentiment de manque, mais avec le cœur je suis reconnaissant pour l'accueil chaleureux."
" Ben supplico io a te, vivo topazio che questa gioia prezïosa ingemmi, perché mi facci del tuo nome sazio»","S'il te plait, brillant topaze coincé dans ce magnifique bijou, de me dire ton nom."
" «O fronda mia in che io compiacemmi pur aspettando, io fui la tua radice»","Moi, à qui je ne me suis réjoui qu'en attendant, j'ai été l'ancêtre de ta postérité."
" cotal principio, rispondendo, femmi",Il a commencé à me répondre.
 Poscia mi disse,"Après cela, il continua."
" «Quel da cui si dice tua cognazione e che cent’ anni e piùe girato ha ’l monte in la prima cornice, mio figlio fu e tuo bisavol fue","Votre arrière-grand-père, qui a été mon fils et qui depuis plus de cent ans se trouve dans le premier cadre du purgatoire, est la source de votre nom de famille."
 ben si convien che la lunga fatica tu li raccorci con l’opere tue,C'est la prière que tu apaises son long labeur avec tes invocations.
" Fiorenza dentro da la cerchia antica, ond’ ella toglie ancora e terza e nona, si stava in pace, sobria e pudica","Les anciennes murailles de Florence la gardaient encore enfermée à l'intérieur d'une humble tranquillité, resplendissante des heures canoniques éternelles; dans son sobre et serein état d'esprit."
" Non avea catenella, non corona, non gonne contigiate, non cintura che fosse a veder più che la persona","CommunesLes femmes ne montraient pas d'ornements tels que les chaînes, les couronnes, les jupes brodées et les ceintures plus voyantes que les personnes individuelles."
" Non faceva, nascendo, ancor paura la figlia al padre, che ’l tempo e la dote non fuggien quinci e quindi la misura","Avec la naissance de sa fille, son père ne se sentait pas encore préoccupé par les temps qui viendraient au sujet du mariage et de la dot, car ils étaient trop éloignés."
 Non avea case di famiglia vòte,Il n'y avait pas de bâtiments sans habitants.
 non v’era giunto ancor Sardanapalo a mostrar ciò che ’n camera si puote,Sardanapalo n'avait pas encore démontré ses capacités dans la chambre.
" Non era vinto ancora Montemalo dal vostro Uccellatoio, che, com’ è vinto nel montar sù, così sarà nel calo","Bien que votre mont Uccellatoio n'ait pas encore dépassé le mont Mario dans la capitale, il rivalisera dans son développement rapide et dans un aussi rapide déclin."
" Bellincion Berti vid’ io andar cinto di cuoio e d’osso, e venir da lo specchio la donna sua sanza ’l viso dipinto","J'ai vu Bellincione Berti avec une ceinture en cuir et en os, tandis que sa femme s'éloignait du miroir sans le maquiller."
" e vidi quel d’i Nerli e quel del Vecchio esser contenti a la pelle scoperta, e le sue donne al fuso e al pennecchio","...J'ai remarqué la famille Nerli et les Vieux-enfants porter des vêtements en cuir, tandis que leurs femmes tisseaient aux métiers."
 Oh fortunate,Qu'on est bénies !
" ciascuna era certa de la sua sepultura, e ancor nulla era per Francia nel letto diserta","Chacune d'elles était convaincue qu'elle allait mourir dans sa propre terre, et aucun de leurs maris ne les avait quittés pour aller commercer en France."
" L’una vegghiava a studio de la culla, e, consolando, usava l’idïoma che prima i padri e le madri trastulla","Maman veillait avec tendresse son bébé dans le berceau, lui donnant du réconfort avec les mots utilisés par les enfants qui ont un grand effet amusant sur les parents."
" l’altra, traendo a la rocca la chioma, favoleggiava con la sua famiglia d’i Troiani, di Fiesole e di Roma","Pendant qu'il travaillait sur le châssis, l'autre racontait aux serviteurs les histoires antiques des Troyens, de Fiesole et de Rome."
" Saria tenuta allor tal maraviglia una Cianghella, un Lapo Salterello, qual or saria Cincinnato e Corniglia","Une fois, Cincinato et Cornelia sortiraient la même merveille qu'une Cianguella ou un Lapo sauterelle aurait fait."
" A così riposato, a così bello viver di cittadini, a così fida cittadinanza, ","Dans cette communauté de citoyens qui vivent dans une harmonie pleine et belle, l'union est très étroite."
" a così dolce ostello, Maria mi diè, chiamata in alte grida","Marie m'a donné naissance dans cette splendide demeure, avec les cris de l'accouchement en invoquant son nom."
 e ne l’antico vostro Batisteo insieme fui cristiano e Cacciaguida,J'ai été baptisé sous le nom de Chasseguide dans l'ancien Baptistère de Saint Jean.
 Moronto fu mio frate ed Eliseo,Mes frères étaient Moronto et Élisée.
" mia donna venne a me di val di Pado, e quindi il sopranome tuo si feo","Ma femme est venue de Valpadana, d'où viennent tes origines, Alighieri."
 Poi seguitai lo ’mperador Currado,L'empereur Corrado a été suivi par moi.
" ed el mi cinse de la sua milizia, tanto per bene ovrar li venni in grado",J'ai reçu l'honneur d'un chevalier à cause de mon comportement correct.
" Dietro li andai incontro a la nequizia di quella legge il cui popolo usurpa, per colpa d’i pastor, vostra giustizia","J'ai suivi contre les méfaits commis par les membres d'une foi qui réclamaient ces lieux, malgré l'indifférence de la hiérarchie ecclésiastique, la direction vers Terrasanta."
" Quivi fu’ io da quella gente turpa disviluppato dal mondo fallace, lo cui amor molt’ anime deturpa",Ces méchants m'éloignèrent d'un monde bidon où son amour désorientait de nombreuses âmes.
 e venni dal martiro a questa pace»,"Après avoir enduré cette agonie, je suis arrivé directement à cette tranquillité."
" O poca nostra nobiltà di sangue, se glorïar di te la gente fai qua giù dove l’affetto nostro langue, mirabil cosa non mi sarà mai","Je ne serai jamais surpris si, en obéissant à la notion de noblesse de sang, les gens alimentent l'arrogance sur ce monde où notre amour est plutôt fragile."
" ché là dove appetito non si torce, dico nel cielo, io me ne gloriai","Comme un oiseau dans le ciel, je me suis vanté du Paradis, lieu où notre appétit n'est pas tourné vers les biens matériels."
 Ben se’ tu manto che tosto raccorce,Tu es une flamme qui ouvre brièvement sa lumière.
" sì che, se non s’appon di dì in die, lo tempo va dintorno con le force","Si vous n'ajoutez pas un peu de temps chaque jour, il sera progressivement éloigné de passer des heures."
" Dal ‘voi’ che prima a Roma s’offerie, in che la sua famiglia men persevra, ricominciaron le parole mie","Mes paroles ont repris, en utilisant le ""vous"" d'une manière formelle et respectueuse, une pratique qui a été introduite en premier à Rome mais qui n'est plus suivie par le peuple."
" onde Beatrice, ch’era un poco scevra, ridendo, parve quella che tossio al primo fallo scritto di Ginevra","Alors Beatrice, qui était un peu en marge, riait embarrassée quand Genève eut sa première rencontre compromettante avec Lancelot comme décrit dans les romans français."
 Io cominciai,J'ai commencé à sortir.
 «Voi siete il padre mio,Tu es mon père.
 voi mi date a parlar tutta baldezza,Vous me poussez à m'exprimer avec confiance.
" voi mi levate sì, ch’i’ son più ch’io",Je me sens tellement soutenu par vous que je me sens plus grand que moi-même.
" Per tanti rivi s’empie d’allegrezza la mente mia, che di sé fa letizia perché può sostener che non si spezza","Mon esprit est enflammé par de nombreuses raisons qui réjouissent l'esprit, capable de soutenir ces sentiments."
" Ditemi dunque, cara mia primizia, quai fuor li vostri antichi e quai fuor li anni che si segnaro in vostra püerizia","J'aimerais savoir, cher ancêtre, qui étaient tes ancêtres et quelles années il a vécues pendant ta jeunesse."
" ditemi de l’ovil di San Giovanni quanto era allora, e chi eran le genti tra esso degne di più alti scanni»",Quelle était la dimension de l'enclos de saint Jean et quelles étaient les familles les plus respectables présentes à l'époque?
" Come s’avviva a lo spirar d’i venti carbone in fiamma, così vid’ io quella luce risplendere a’ miei blandimenti","De même que le feu devient plus intense quand souffle le vent, ainsi j'ai vu cette lumière qui brillait de plus en plus sous mon arc."
" e come a li occhi miei si fé più bella, così con voce più dolce e soave, ma non con questa moderna favella, dissemi","Dès que ma vue s'est posée sur elle et que j'ai senti à quel point elle était belle, son ton devint encore plus doux et mélodieux, même s'il ne parlait pas une langue moderne."
" «Da quel dì che fu detto ‘Ave’ al parto in che mia madre, ch’è or santa, s’allevïò di me ond’ era grave, ","Depuis le moment où l'archange Gabriel salua Marie avec ""Ave,"" jusqu'à ce que ma mère, qui est maintenant sainte, me donne naissance."
 al suo Leon cinquecento cinquanta e trenta fiate venne questo foco a rinfiammarsi sotto la sua pianta,"Cette planète a achevé 580 révolutions autour de la constellation du Lion, tandis qu'elle était chauffée par la lumière émise par les étoiles qui la composent."
 Li antichi miei e io nacqui nel loco dove si truova pria l’ultimo sesto da quei che corre il vostro annüal gioco,La ville où se déroule aujourd'hui le concours de la course annuelle a toujours vu naître moi et mes ancêtres
 Basti d’i miei maggiori udirne questo,J'ai hérité beaucoup de mes ancêtres.
" chi ei si fosser e onde venner quivi, più è tacer che ragionare onesto",Il vaut mieux ne pas révéler d'où ils venaient et qui ils étaient.
" Tutti color ch’a quel tempo eran ivi da poter arme tra Marte e ’l Batista, eran il quinto di quei ch’or son vivi","Tous ceux qui étaient alors en mesure de combattre, entre Mars et le Baptiste, ne représentaient qu'une cinquième de la population actuellement présente dans la ville."
" Ma la cittadinanza, ch’è or mista di Campi, di Certaldo e di Fegghine, pura vediesi ne l’ultimo artista","La population locale était autrefois composée uniquement d'habitants de Campi Bisenzio, Certaldo, Figline Valdarno et avait conservé intactes les traditions artisanales."
" Oh quanto fora meglio esser vicine quelle genti ch’io dico, e al Galluzzo e a Trespiano aver vostro confine, ",Ce serait merveilleux si ces gens étaient encore là et que Florence avait ses frontières à la périphérie de Galluzzo et Trespiano.
" che averle dentro e sostener lo puzzo del villan d’Aguglion, di quel da Signa, che già per barattare ha l’occhio aguzzo","Au lieu d'accueillir ces personnes, nous évitons l'odeur du vilain d'Aguglione et de celui de Signa qui est déjà prêt à négocier."
" Se la gente ch’al mondo più traligna non fosse stata a Cesare noverca, ma come madre a suo figlio benigna, tal fatto è fiorentino e cambia e merca, che si sarebbe vòlto a Simifonti, là dove andava l’avolo a la cerca","Si les gens qui s'éloignaient le plus des règles n'avaient pas été aussi stricts avec l'empereur, mais avaient montré une affection maternelle envers leur fils, probablement quelques habitants de Semi-Fonte - visant à échanger des pièces et à faire des marchandages - n'auraient pas été obligés d'aller ailleurs pour mendier."
 sariesi Montemurlo ancor de’ Conti,Les comtes Guidi seraient toujours des seigneurs de Montemurlo.
" sarieno i Cerchi nel piovier d’Acone, e forse in Valdigrieve i Buondelmonti","Si les cercles n'avaient pas été chassés, ils seraient encore dans la réserve d'Acone, et peut-être que les Buondelmonti auraient résisté à Val di Greve."
" Sempre la confusion de le persone principio fu del mal de la cittade, come del vostro il cibo che s’appone","De même que l'ajout de nourriture au corps déjà malade est cause d'autres douleurs, de même le mélange des gens dans les villes conduit toujours à des conséquences négatives."
 e cieco toro più avaccio cade che cieco agnello,Un agneau aveugle tombe avant un taureau aveugle.
 e molte volte taglia più e meglio una che le cinque spade,"Souvent, une seule lame est plus efficace que cinq tranchantes en combinaison."
" Se tu riguardi Luni e Orbisaglia come sono ite, ",Pensez à la chute en déclin de Luni et Orbisaille.
" e come se ne vanno di retro ad esse Chiusi e Sinigaglia,",Fermés et Senigallia les suivent.
"udir come le schiatte si disfanno non ti parrà nova cosa né forte, poscia che le cittadi termine hanno","Il ne vous semblera pas étrange ou incroyable de sentir comment les familles commencent un processus de déclin, puisque même les villes sont destinées à se terminer."
" Le vostre cose tutte hanno lor morte, sì come voi","Rien n'est permanent dans cette vie, vous non plus."
" ma celasi in alcuna che dura molto, e le vite son corte","Certaines choses qui durent beaucoup ont moins de preuves, tandis que la vie humaine est de courte durée."
" E come ’l volger del ciel de la luna cuopre e discuopre i liti sanza posa, così fa di Fiorenza la Fortuna","Comme la Lune change ses étapes pour cacher ou montrer les littoraux, ainsi la Fortune change les événements qui arrivent à Florence."
 per che non dee parer mirabil cosa ciò ch’io dirò de li alti Fiorentini onde è la fama nel tempo nascosa,"Il ne devrait pas surprendre ce que je dirai des grandes familles florentines, dont le temps a maintenant effacé la mémoire."
" Io vidi li Ughi e vidi i Catellini, Filippi, Greci, Ormanni e Alberichi, già nel calare, illustri cittadini","Au moment où elle descend, moi derniers Ughi, Catellini, Filippi et Greci; Ormanni et Hôtels illustres citadins."
" e vidi così grandi come antichi, con quel de la Sannella, quel de l’Arca, e Soldanieri e Ardinghi e Bostichi","J'ai remarqué plusieurs familles appelées Sannella, de l'Arche, Soldaniers, Ardingues et Bostichi qui avaient une grande influence dans le passé."
" Sovra la porta ch’al presente è carca di nova fellonia di tanto peso che tosto fia iattura de la barca, ","La porte s'est inondée de fellation, si dense qu'elle deviendra bientôt un fardeau pour tout le navire."
" erano i Ravignani, ond’ è disceso il conte Guido e qualunque del nome de l’alto Bellincione ha poscia preso","Les Ravignani, où provenait le comte Guido et celui qui avait pris le nom de Bellincione, étaient originaires de là."
" Quel de la Pressa sapeva già come regger si vuole, e avea Galigaio dorata in casa sua già l’elsa e ’l pome","La famille de la presse avait une grande connaissance de la gouvernance, tandis que les Galigaï possédaient déjà la poignée et l'épée dorée."
" Grand’ era già la colonna del Vaio, Sacchetti, Giuochi, Fifanti e Barucci e Galli e quei ch’arrossan per lo staio","Le blason du Vaire était déjà connu, ainsi que les Sachets, les Jouets, les Fifants, les Barucci, les Gaules et ceux qui ont honte de la tromperie du stayon."
" Lo ceppo di che nacquero i Calfucci era già grande, e già eran tratti a le curule Sizii e Arrigucci","La lignée d'où provinçèrent les Calfucci était d'ancienne noblesse, et les Size et les Arrigucci avaient déjà pris des positions significatives en politique."
 Oh quali io vidi quei che son disfatti per lor superbia,Quelle force avaient alors ceux qui furent ensuite dévastés par leur tracas.
 e le palle de l’oro fiorian Fiorenza in tutt’ i suoi gran fatti,L'emblème des boules d'or conférait à Florence un grand prestige pour toutes les entreprises dignes d'intérêt.
" Così facieno i padri di coloro che, sempre che la vostra chiesa vaca, si fanno grassi stando a consistoro","Les ancêtres de ceux qui cherchent maintenant à en tirer profit à cause du siège évêque vacant, agissaient ainsi."
" L’oltracotata schiatta che s’indraca dietro a chi fugge, e a chi mostra ’l dente o ver la borsa, com’ agnel si placa, ","Cette famille arrogante traite cruellement ceux qui tentent de s'enfuir, mais elle devient douce comme un agneau devant ceux qui menacent les dents ou le sac."
" già venìa sù, ma di picciola gente","Malgré ses origines humbles, il avait déjà un certain pouvoir."
 sì che non piacque ad Ubertin Donato che poï il suocero il fé lor parente,Ubertino Donati n'a pas apprécié d'avoir fait de lui un parent de la famille de son beau-père.
" Già era ’l Caponsacco nel mercato disceso giù da Fiesole, e già era buon cittadino Giuda e Infangato","Les Caponsacchi avaient quitté Fiesole et étaient déjà allés habiter à Marché Vieux, où ils s'étaient transformés en citoyens à la fois Juifs et Infangati."
 Io dirò cosa incredibile e vera,"J'annoncerai quelque chose d'incroyable, mais c'est vrai."
 nel picciol cerchio s’entrava per porta che si nomava da quei de la Pera,L'entrée à l'intérieur de l'ancien enclos fortifié se faisait par la porte appelée les Della Pera.
" Ciascun che de la bella insegna porta del gran barone il cui nome e ’l cui pregio la festa di Tommaso riconforta, ","Tous les sujets du grand baron, célébré le jour de saint Thomas pour son nom et sa gloire, portaient avec fierté la belle enseigne."
 da esso ebbe milizia e privilegio,Ils reçurent de lui l'investiture et le titre de chevalier.
 avvegna che con popol si rauni oggi colui che la fascia col fregio,Bien qu'aujourd'hui quelqu'un qui l'embrasse avec une coiffure dorée se prononce en faveur du peuple
 Già eran Gualterotti e Importuni,Les Gualteroptes et les Importuni étaient déjà là.
" e ancor saria Borgo più quïeto, se di novi vicin fosser digiuni",Borgo Saints Apôtres serait plus paisible s'il n'avait pas eu de nouveaux locataires.
" La casa di che nacque il vostro fleto, per lo giusto disdegno che v’ha morti e puose fine al vostro viver lieto, ","Cette maison qui a commencé votre malchance, à juste titre détestée de vous avoir conduit à l'échec et de mettre fin à vos jours heureux."
" era onorata, essa e suoi consorti",elle s'était jointe à ses époux en signe d'honneur.
" o Buondelmonte, quanto mal fuggisti le nozze süe per li altrui conforti","O Buondelmonte, combien tu as mal fait de prendre les conseils d'autrui et de ne pas participer à ton mariage."
" Molti sarebber lieti, che son tristi, se Dio t’avesse conceduto ad Ema la prima volta ch’a città venisti","Si Dieu n'avait pas permis que vous arriviez en ville pour la première fois, beaucoup de gens qui sont tristes aujourd'hui seraient certainement heureux."
" Ma conveniesi a quella pietra scema che guarda ’l ponte, che Fiorenza fesse vittima ne la sua pace postrema","vieuxLe destin de Florence voulait que vous soyez une victime dans sa dernière période de calme, à côté du fragment de la statue près du Ponte Vecchio."
" Con queste genti, e con altre con esse, vid’ io Fiorenza in sì fatto riposo, che non avea cagione onde piangesse","J'ai visité Florence avec de nombreuses familles, et j'y ai trouvé un calme apaisant qui ne laissait pas de place pour des larmes ou des tristesses."
" Con queste genti vid’io glorïoso e giusto il popol suo, ","Raccourcis avec ces familles le peuple de Florence, si magnifique et loyal."
" tanto che ’l giglio non era ad asta mai posto a ritroso, né per divisïon fatto vermiglio»","Bien qu'il n'y ait pas de division interne et que la tige n'ait jamais été renversée, le lis était encore blanc comme la neige."
" Qual venne a Climenè, per accertarsi di ciò ch’avëa incontro a sé udito, quei ch’ancor fa li padri ai figli scarsi","Comme celui qui continue de pousser ses parents à ne pas faire preuve d'indulgence, il se rendit chez Climene pour obtenir confirmation de ce qui avait été dit à son sujet."
" tal era io, e tal era sentito e da Beatrice e da la santa lampa che pria per me avea mutato sito","J'étais la même personne, et Béatrice ainsi que la sainte lumière avant qu'elle ne se déplace semblaient me voir de la même façon."
" Per che mia donna «Manda fuor la vampa del tuo disio», mi disse, ",Ma femme m'a dit d'exprimer mes désirs.
 «sì ch’ella esca segnata bene de la interna stampa,Pour qu'il soit exprimé comme je veux dire.
" non perché nostra conoscenza cresca per tuo parlare, ma perché t’ausi a dir la sete, sì che l’uom ti mesca»","Pour que vous puissiez vous sentir à l'aise pour demander ce dont vous avez besoin, même si nous n'avons pas besoin de vos mots pour connaître vos désirs."
