Original,Translate
" e tenavamo ’l colmo, quando restammo per veder l’altra fessura di Malebolge e li altri pianti vani","Nous avons atteint le sommet, où il y avait un autre puits de tourments et des cris douloureux des condamnés."
 e vidila mirabilmente oscura,la dernière avec une dureté extraordinaire de tons
"  Quale ne l’arzanà de’ Viniziani bolle l’inverno la tenace pece a rimpalmare i legni lor non sani, ché navicar non ponno ","pendant la saison froideComme une colle chaude dans l'Arsenal des Vénitiens, utilisée pour réparer leurs bateaux endommagés, bouillonne la poix visqueuse puisqu'ils ne peuvent pas naviguer pendant les mois les plus froids."
- in quella vece chi fa suo legno novo e chi ristoppa le coste a quel che più vïaggi fece,"Certains assemblent un vaisseau frais d'usine, tandis que d'autres installent les flancs des bateaux qui ont fait de nombreuses traversées en mer."
  chi ribatte da proda e chi da poppa,Certains battent des clous à l'avant et à l'arrière.
 altri fa remi e altri volge sarte,D'autres réparent les rames et rangent les tailleurs.
 chi terzeruolo e artimon rintoppa -:  ,Ils réparent le terrarol et l'artymone.
" tal, non per foco ma per divin’arte, bollia là giuso una pegola spessa, che ’nviscava la ripa d’ogne parte","A bas, la Bolgie était pétrie d'un liquide sombre visqueux non engendré par des flammes, mais divinement mis en œuvre, qui couvrait toutes les surfaces de ses murs."
"  I’ vedea lei, ma non vedëa in essa mai che le bolle che ’l bollor levava, e gonfiar tutta, e riseder compressa","J'observais la poix, ses bulles qui affleuraient à la surface et comment elle gonflait tout pour s'abaisser ensuite, mais il n'y avait pas d'autres éléments."
"  Mentr’io là giù fisamente mirava, lo duca mio, dicendo ""Guarda, guarda"", mi trasse a sé del loco dov’io stava","Pendant que je regardais en bas, mon maître m'a pris par le bras et m'a approché de lui, en chuchotant:"
"  Allor mi volsi come l’uom cui tarda di veder quel che li convien fuggire e cui paura sùbita sgagliarda,  ","En me retournant, comme si j'essayais de retenir quelque chose que je savais être destiné à disparaître, et pourtant il me terrorisait au point de m'ôter tout courage."
"  che, per veder, non indugia ’l partire: e vidi dietro a noi un diavol nero correndo su per lo scoglio venire","Pendant que nous regardions en arrière, nous avons remarqué une figure sombre qui courait rapidement vers nous sur le pont."
  Ahi quant’elli era ne l’aspetto fero,"Ah, à quel point il semblait menaçant dans son apparence."
" e quanto mi parea ne l’atto acerbo, con l’ali aperte e sovra i piè leggero","J'avais trouvé son comportement si dur, alors qu'il courait avec des pieds et des ailes ouvertes."
"  L’omero suo, ch’era aguto e superbo, carcava un peccator con ambo l’anche, e quei tenea de’ piè ghermito ’l nerbo","Un pécheur gisait avec ses deux hanches, et le diable serrait ses chevilles; à ses côtés il y avait une épaule aiguisée qui supportait le poids."
"  Del nostro ponte disse: ""O Malebranche, ecco un de li anzïan di Santa Zita","""Hé, Malebranche, dit le diable pendant que nous étions sur le pont, regarde là l'un des anciens de Santa Zita."
" Mettetel sotto, ch'i' torno per anche  a quella terra, che n’è ben fornita: ogn’uom v’è barattier, fuor che Bonturo","Mettez-le dans la poix, pendant que je retourne à cette ville grouillante de marchands: tous sauf Bonturo Datas."
" del no, per li denar, vi si fa ita""","Pour l'argent, le refus est inexistant et ""non"" n'existe pas."
"  Là giù ’l buttò, e per lo scoglio duro si volse",Il l'a poussé dans la morche et a sauté sur le pont.
 e mai non fu mastino sciolto con tanta fretta a seguitar lo furo,Aucun berger allemand n'a été aussi rapide pour poursuivre le criminel.
"  Quel s’attuffò, e tornò sù convolto",Le malheureux plongea dans l'eau ressuscitée avec le corps tacheté.
" ma i demon che del ponte avean coperchio, gridar: ""Qui non ha loco il Santo Volto","Les méchants cachés derrière le pont crièrent: ""Il n'y a pas de relique sacrée ici!"""
  qui si nuota altrimenti che nel Serchio,On nage différemment ici que dans la rivière Serchio.
" Però, se tu non vuo’ di nostri graffi, non far sopra la pegola soverchio""","Si vous voulez éviter ce qui pourrait vous causer de la douleur, restez caché dans la boue."
"  Poi l’addentar con più di cento raffi, disser: ""Coverto convien che qui balli, sì che, se puoi, nascosamente accaffi""","Ils l'ont attrapé avec des centaines de crochets et lui ont dit: "" Ici, tu devras danser recouvert de poix; si tu as assez de chance, tu pourrais voler quelque chose à l'insu de tout le monde. """
"  Non altrimenti i cuoci a’ lor vassalli fanno attuffare in mezzo la caldaia la carne con li uncin, perché non galli","Les cuisiniers ordonnent à leurs saucisses de garder la viande dans la casserole avec des crochets, pour l'empêcher d'afficher."
"  Lo buon maestro ""Acciò che non si paia che tu ci sia"", mi disse, ""giù t’acquatta dopo uno scheggio, ch’alcun schermo t’aia","Le bon maître me dit: Pour ne pas être remarqué, mets-toi derrière un rebord rocheux, qui puisse te servir de bouclier."
"  e per nulla offension che mi sia fatta, non temer tu, ch’i’ ho le cose conte, perch’altra volta fui a tal baratta""","Je ne m'inquiéterai pas de toute offense qu'il peut recevoir, car je sais quel est mon devoir après avoir participé à un tel duel auparavant."
  Poscia passò di là dal co del ponte,Il arriva à la fin du pont.
" e com’el giunse in su la ripa sesta, mestier li fu d’aver sicura fronte","Dès qu'il est arrivé au bord de la Bolgie suivante, il a fait de son mieux pour montrer sa sécurité."
"  Con quel furore e con quella tempesta ch’escono i cani a dosso al poverello che di sùbito chiede ove s’arresta,  ","Avec la même intensité que les chiens aboient au mendiant qui s'était arrêté pour implorer l'aumône à partir de là,"
"  usciron quei di sotto al ponticello, e volser contra lui tutt’i runcigli","Virgile s'est retrouvé encerclé par les diables sortis de sous le pont, tous armés de bâtons crochus."
" ma el gridò: ""Nessun di voi sia fello","Mais il cria: ""Personne n'ose me manquer de respect!"""
"  Innanzi che l’uncin vostro mi pigli, traggasi avante l’un di voi che m’oda, e poi d’arruncigliarmi si consigli""",Que quelqu'un m'écoute avant de prendre une décision sur la question de savoir s'il faut me boucler.
"  Tutti gridaron: ""Vada Malacoda""","Tout le monde cria: ""Va-t'en Malacoda!"""
" per ch’un si mosse - e li altri stetter fermi - e venne a lui dicendo: ""Che li approda?""","Le diable se déplaça par rapport aux autres, et arriva à Virgile en s'écriant: ""Que peut-il lui faire de bien?"" Mon maître répliqua plus tard."
"  ""Credi tu, Malacoda, qui vedermi esser venuto"", disse ’l mio maestro, ""sicuro già da tutti vostri schermi,  sanza voler divino e fato destro? ","Tu penses, Malacoda, m'observer ici en toute sécurité en dehors de la volonté supérieure et sans le soutien de la chance ?"
"  Lascian’andar, ché nel cielo è voluto ch’i’ mostri altrui questo cammin silvestro""","Laissez-nous partir, car le destin me réserve une expédition difficile à présenter à d'autres."
"  Allor li fu l’orgoglio sì caduto, ch’e’ si lasciò cascar l’uncino a’ piedi, e disse a li altri: ""Omai non sia feruto""","L'orgueil abandonna le diable, au point qu'il jeta son crochet à ses pieds et supplia les autres: Ne vous faites pas de mal!"
"  E ’l duca mio a me: ""O tu che siedi tra li scheggion del ponte quatto quatto, sicuramente omai a me ti riedi""","Mon maître m'adressa ces paroles: N'aie pas peur de sortir à découvert, toi qui t'étais apaisé dans les rochers du pont. Reviens vers moi, et tu n'auras rien à craindre."
  Per ch’io mi mossi e a lui venni ratto,Je me suis précipitée vers lui.
" e i diavoli si fecer tutti avanti, sì ch’io temetti ch’ei tenesser patto",Les démons s'approchèrent d'une manière telle qu'ils ne respectaient pas leurs promesses.
"  così vid’ïo già temer li fanti ch’uscivan patteggiati di Caprona, veggendo sé tra nemici cotanti","Les jockeys qui sortaient du château de Caprona selon les termes de la reddition, avaient peur d'observer beaucoup d'adversaires autour d'eux."
"  I’ m’accostai con tutta la persona lungo ’l mio duca, e non torceva li occhi da la sembianza lor ch’era non buona","Je m'accrochais à ma conduite, en proie à une vague de profonde inquiétude alors que je regardais la présence menaçante des diables."
"  Ei chinavan li raffi e ""Vuo’ che ’l tocchi"", diceva l’un con l’altro, ""in sul groppone?""",Ils aiguisaient leurs fourches et se demandaient entre eux: Devons-nous le frapper sur le dos?
" E rispondien: ""Sì, fa che gliel’accocchi""","Ils répondirent: ""Assurez-vous de le frapper fort."""
"  Ma quel demonio che tenea sermone col duca mio, si volse tutto presto e disse: ""Posa, posa, Scarmiglione""","Mais le méchant qui parlait à mon professeur se tourna rapidement et ordonna: ""Reste où tu es, Scarmillon."""
"  Poi disse a noi: ""Più oltre andar per questo iscoglio non si può, però che giace tutto spezzato al fondo l’arco sesto",Il nous a dit que la route était bloquée à cause du pont qui s'est effondré dans la sixième Bolgie.
"  E se l’andare avante pur vi piace, andatevene su per questa grotta","Si vous décidez de procéder, suivez la direction indiquée par l'argue."
 presso è un altro scoglio che via face,non loin il y a un autre pont qui permet le transit.
"  Ier, più oltre cinqu’ ore che quest’otta, mille dugento con sessanta sei anni compié che qui la via fu rotta","Il y a 1266 ans, cinq heures plus tard, le pont s'est effondré."
  Io mando verso là di questi miei a riguardar s’alcun se ne sciorina,"En conduisant d'une main ferme, j'envoie mes émissaires vers cette direction pour s'assurer que personne ne puisse échapper au piège."
" gite con lor, che non saranno rei""","Venez avec eux, ils s'efforceront de bien se comporter."
"  ""Tra’ ti avante, Alichino, e Calcabrina"", cominciò elli a dire, ""e tu, Cagnazzo","Allez-y, Alichino et Calcabrina, suivis par Cagnazzo!"
 e Barbariccia guidi la decina,Barbariccia devrait conduire les dix démons.
"  Libicocco vegn’oltre e Draghignazzo, Cirïatto sannuto e Graffiacane e Farfarello e Rubicante pazzo","L'intervention de Libicocco et Draghignazzo, Cyriatto dalle Ali Grande, Graffiacane, Farfarello et le fou rugueux sera également demandée."
  Cercate ’ntorno le boglienti pane,Examiner soigneusement la poix bouillante visqueuse
" costor sian salvi infino a l’altro scheggio che tutto intero va sovra le tane""","Que ces deux-là parcourent le pont, intact, jusqu'à l'autre Bolgie et soient protégés de tout mal."
"  ""Omè, maestro, che è quel ch’i’ veggio?"", diss’io, ""deh, sanza scorta andianci soli, se tu sa’ ir","Se souvenant de mes paroles, j'ai demandé: ""Maître, qu'est-ce que je vois? Est-ce qu'il sera possible de parcourir la route sans guide?"""
 ch’i’ per me non la cheggio,Je ne vais certainement pas demander.
"  Se tu se’ sì accorto come suoli, non vedi tu ch’e’ digrignan li denti e con le ciglia ne minaccian duoli?""","S'il agit comme un sage, ne remarque - t - on pas les démons qui montrent les dents et semblent menaçants?"
"  Ed elli a me: ""Non vo’ che tu paventi",Il m'a dit de ne pas avoir peur.
" lasciali digrignar pur a lor senno, ch’e’ fanno ciò per li lessi dolenti""",Enlevez-les quand ils grincent les dents à cause de ceux qui sont pris au piège dans leur sort de punition.
  Per l’argine sinistro volta dienno,Les diables ont tourné à gauche sur la rive.
" ma prima avea ciascun la lingua stretta coi denti, verso lor duca, per cenno","Avant, tout le monde avait serré les lèvres et s'était tourné vers leur guide comme pour un accord secret."
  ed elli avea del cul fatto trombetta,et cela avait produit un son indélicat avec les fesses
" Io vidi già cavalier muover campo, e cominciare stormo e far lor mostra, e talvolta partir per loro scampo","J'ai eu l'occasion d'observer les chevaliers partir à la bataille, marcher en parade et parfois se retirer."
" corridor vidi per la terra vostra, o Aretini, e vidi gir gualdane, fedir torneamenti e correr giostra","J'ai regardé des chevaliers dans votre Aretina, et je les ai vus faire des corvées militaires, participer à des compétitions d'équipes et seuls."
"  quando con trombe, e quando con campane, con tamburi e con cenni di castella, e con cose nostrali e con istrane","Je les ai vus obéir à plusieurs sons, des sonnes de trompette à cloches, des tambours aux signaux provenant des châteaux, en utilisant à la fois des instruments typiques de la région et des étrangers."
"  né già con sì diversa cennamella cavalier vidi muover né pedoni, né nave a segno di terra o di stella","Je n'ai jamais vu de chevaliers ou de jockeys bouger sur la musique émise par un instrument aussi bizarre, et je n'ai jamais vu un bateau se déplacer en réponse à un signal aussi singulier venant de la terre et de l'air."
  Noi andavam con li diece demoni,Nous allions avec les dix démons.
 Ahi fiera compagnia,"Hélas, c'est une association redoutable."
" ma ne la chiesa coi santi, e in taverna coi ghiottoni","Dans l'église, il faut s'accrocher aux saints, tandis qu'à la taverne il faudrait fréquenter des personnes sobres."
"  Pur a la pegola era la mia ’ntesa, per veder de la bolgia ogne contegno e de la gente ch’entro v’era incesa","J'avais les yeux fixés sur la poix, de sorte que je puisse voir tout ce qui était présent dans la Bolgie et les gens qui avaient été mis au bûcher à l'intérieur."
"  Come i dalfini, quando fanno segno a’ marinar con l’arco de la schiena che s’argomentin di campar lor legno,  ","ainsi nous pouvons avoir un signe qui indique de prendre une action comme les dauphins, quand ils émergent avec le dos et donnent aux marins l'avertissement nécessaire pour sauver le bateau, de sorte que nous aussi nous pouvons recevoir un signe d'avertissement pour agir."
"  talor così, ad alleggiar la pena, mostrav’alcun de’ peccatori ’l dosso e nascondea in men che non balena","Dans certains cas, pour apaiser les châtiments infligés à leurs crimes, certains malfaiteurs cherchaient refuge rapidement en montrant leur dos oint de poix et en évitant ainsi tout châtiment."
"  E come a l’orlo de l’acqua d’un fosso stanno i ranocchi pur col muso fuori, sì che celano i piedi e l’altro grosso,  ","Comme les grenouilles, qui cachent leurs pattes et le reste du corps dans l'eau d'un fossé avec seulement la tête visible au-dessus du poil de l'eau."
  sì stavan d’ogne parte i peccatori,Les pécheurs étaient présents partout.
" ma come s’appressava Barbariccia, così si ritraén sotto i bollori","Dès que Barbariccia s'approchait, les pauvres malheureux étaient ramenés à l'intérieur de la poix bouillante."
"  I’ vidi, e anco il cor me n’accapriccia, uno aspettar così, com’elli ’ncontra ch’una rana rimane e l’altra spiccia","J'ai senti un moment de terreur dans mon cœur quand j'ai vu un malheureux hésitant, comme si une grenouille s'était arrêtée au milieu de l'eau pendant que l'autre traversait."
"  e Graffiacan, che li era più di contra, li arruncigliò le ’mpegolate chiome e trassel sù, che mi parve una lontra","Graffiacane, qui se tenait devant lui, saisit de sa patte courbée les cheveux imprégnés de poix, et le souleva comme si c'était un loutre."
"  I’ sapea già di tutti quanti ’l nome, sì li notai quando fuorono eletti, e poi ch’e’ si chiamaro, attesi come","Je me souvenais des noms de tous les démons, car je les ai notés quand ils ont été choisis et j'ai écouté pendant qu'ils s'adressaient l'un à l'autre."
"  ""O Rubicante, fa che tu li metti li unghioni a dosso, sì che tu lo scuoi"", gridavan tutti insieme i maladetti","Les méchants s'ennuyaient ensemble: Volant, attrape-le et soumets-le!"
"  E io: ""Maestro mio, fa, se tu puoi, che tu sappi chi è lo sciagurato venuto a man de li avversari suoi""",J'ai prié mon maître de faire connaître le sort du malheureux qui est tombé dans les griffes de ses ennemis.
  Lo duca mio li s’accostò allato,Mon maître s'approcha de lui.
" domandollo ond’ei fosse, e quei rispuose: ""I’ fui del regno di Navarra nato",Il lui demanda qui il était et lui dit: Je suis né dans le royaume de Navarre.
"  Mia madre a servo d’un segnor mi puose, che m’avea generato d’un ribaldo, distruggitor di sé e di sue cose","Après m'avoir engendrée par le plongeur et le suicide, ma mère m'a confié un seigneur."
  Poi fui famiglia del buon re Tebaldo,"Plus tard, j'ai servi fidèlement le bon roi Tybalt."
" quivi mi misi a far baratteria, di ch’io rendo ragione in questo caldo""","J'ai commencé à tricher ici, donc j'ai payé ma peine sous ce soleil."
"  E Cirïatto, a cui di bocca uscia d’ogne parte una sanna come a porco, li fé sentir come l’una sdruscia","Et Cyriat, avec un couple de crocs qui sortaient des articulations des mâchoires comme dans un sanglier, poussait ses lames contre la chair et faisait sentir sa présence."
  Tra male gatte era venuto ’l sorco,La souris s'était retrouvée à la merci de chats maléfiques.
" ma Barbariccia il chiuse con le braccia e disse: ""State in là, mentr’io lo ’nforco""","Barbariccia leva les bras et les éloigna, annonçant: Vous restez loin pendant que je le transperce."
  E al maestro mio volse la faccia,"Le démon s'adressa ensuite à Virgile, l'invitant ainsi:"
" ""Domanda"", disse, ""ancor, se più disii saper da lui, prima ch’altri ’l disfaccia""",Demande-lui si tu veux en savoir plus sur lui avant que quelqu'un ne le détruise.
"  Lo duca dunque: ""Or dì: de li altri rii conosci tu alcun che sia latino sotto la pece?""",Le maître demanda: Savez-vous s'il y a des Italiens parmi les condamnés à la poix bouillante?
" E quelli: ""I’ mi partii,  poco è, da un che fu di là vicino",Je me suis récemment séparée de quelqu'un qui vient d'une nation voisine.
" Così foss’io ancor con lui coperto, ch’i’ non temerei unghia né uncino""","Si je me trouvais encore aux côtés de lui, protégé des effets de la poix, je n'aurais même pas peur des griffes et des fourches des Malébranches."
"  E Libicocco ""Troppo avem sofferto"", disse","Lybie s'est exclamé: ""Nous nous sommes retenu trop longtemps!"""
" e preseli ’l braccio col runciglio, sì che, stracciando, ne portò un lacerto","Elle lui a pris son bras avec son crochet, lui a arraché un morceau de viande."
  Draghignazzo anco i volle dar di piglio giuso a le gambe,Draghignazzo voulait exploser les jambes de sa victime.
 onde ’l decurio loro si volse intorno intorno con mal piglio,mais leur superviseur lança un regard sévère sur eux tous.
"  Quand’elli un poco rappaciati fuoro, a lui, ch’ancor mirava sua ferita, domandò ’l duca mio sanza dimoro:  ","Après que les assistants se soient calmés, mon maître demanda immédiatement au damné, encore en train de fixer sa plaie:"
"  ""Chi fu colui da cui mala partita di’ che facesti per venire a proda?""",Qui était l'homme à qui tu prétends t'être séparé de façon inconvenante avant d'arriver sur le rivage?
" Ed ei rispuose: ""Fu frate Gomita, quel di Gallura, vasel d’ogne froda, ch’ebbe i nemici di suo donno in mano, e fé sì lor, che ciascun se ne loda","Il répondit: Il tenait dans sa main les ennemis de son seigneur le frère Gomita, de la Gallure, un homme intelligent et intelligent. Il les traita de telle sorte que chaque partie en tira profit."
"  Danar si tolse e lasciolli di piano, sì com’e’ dice","l'histoireComme le raconte l'histoire, il les libéra facilement après avoir pris les deniers."
" e ne li altri offici anche barattier fu non picciol, ma sovrano","Il était un baratin supérieur, dans des rôles non ordinaires de responsabilité."
  Usa con esso donno Michel Zanche di Logodoro,"D'habitude, M. Michele Zanche de Logudoro est avec lui."
 e a dir di Sardigna le lingue lor non si sentono stanche,"Leurs paroles ne cessent jamais d'en célébrer la beauté, quand il s'agit de la Sardaigne."
"  Omè, vedete l’altro che digrigna","Hélas, le diable montre ses dents pointues."
" i’ direi anche, ma i’ temo ch’ello non s’apparecchi a grattarmi la tigna""","Je ne veux pas souffrir, donc je vais éviter de dire autre chose pour l'instant."
"  E ’l gran proposto, vòlto a Farfarello che stralunava li occhi per fedire, disse: ""Fatti ’n costà, malvagio uccello""","Le chef puissant s'est tourné vers Farfarello, qui égorgeait les yeux avec l'intention d'attaquer, et a dit: ""Ne t'approche pas de moi, obscur volatile."""
"  ""Se voi volete vedere o udire"", ricominciò lo spaürato appresso, ""Toschi o Lombardi, io ne farò venire","Si vous voulez connaître des gens de Toscane ou de Lombardie, je les ferai venir ici."
"  ma stieno i Malebranche un poco in cesso, sì ch’ei non teman de le lor vendette",Faisons en sorte que les Malebranches soient un peu plus loin pour ne pas éveiller la peur parmi les damnés.
" e io, seggendo in questo loco stesso,  per un ch’io son, ne farò venir sette quand’io suffolerò, com’è nostro uso di fare allor che fori alcun si mette""","Moi, d'ici en arrière-plan, en échange d'une seule personne comme moi, j'en sortirai sept avec un sifflement, comme on le fait toujours quand quelqu'un est ressuscité de l'abîme."
"  Cagnazzo a cotal motto levò ’l muso, crollando ’l capo, e disse: ""Odi malizia ch’elli ha pensata per gittarsi giuso""","Le chien a soulevé la tête, ébranlant la tête par les mots qu'il vient d'entendre, et au cri de ""Regarde quelle tromperie il a pensé cette fois pour glisser dans les ennuis!,"" il s'est exclamé: ""Sentez comment il veut se jouer sous la poix!"""
"  Ond’ei, ch’avea lacciuoli a gran divizia, rispuose: ""Malizioso son io troppo, quand’io procuro a’ mia maggior trestizia""","Le scélérat, expert dans les complots les plus ingénieux pour échapper aux coups de théâtre, a rétorqué: ""Je ne serais pas moins si j'ajoutais des préoccupations à ma comédie."""
"  Alichin non si tenne e, di rintoppo a li altri, disse a lui: ""Se tu ti cali, io non ti verrò dietro di gualoppo,  ma batterò sovra la pece l’ali","Aliquin, sans tarder, répondit au damné: Je serai plus rapide que toi et je te poursuivrai en volant sur la braie, même si tu décides de te jeter."
" Lascisi ’l collo, e sia la ripa scudo, a veder se tu sol più di noi vali""","Laissons-le seul et sauvons-nous derrière la berge, pour voir s'il saura prouver qu'il vaut mieux que nous tous."
"  O tu che leggi, udirai nuovo ludo: ciascun da l’altra costa li occhi volse, quel prima, ch’a ciò fare era più crudo","Tous les diables jetèrent un coup d'œil sur la rive opposée, bien que le plus hésitant ait eu du mal à le faire. Ou lecteur, maintenant préparez-vous à écouter la nouvelle comédie!"
  Lo Navarrese ben suo tempo colse,Le Navarre a rapidement profité de l'occasion.
" fermò le piante a terra, e in un punto saltò e dal proposto lor si sciolse","Il a accroché ses pieds sur le rocher et, en quelques secondes, il a réussi à fuir le chef du groupe."
"  Di che ciascun di colpa fu compunto, ma quei più che cagion fu del difetto","Tout le monde se sentait responsable de ce qui s'est passé, mais surtout l'auteur du geste."
" però si mosse e gridò: ""Tu se’ giunto""","Il est resté immobile et a crié au maudit: ""Je t'ai attrapé !"""
  Ma poco i valse: ché l’ali al sospetto non potero avanzar,"Malgré ses ailes, le trocier a été trop rapide pour échapper à l'homme."
" quelli andò sotto, e quei drizzò volando suso il petto: ",Il s'est ruiné et le démon s'est envolé et s'est levé avec fierté.
" non altrimenti l’anitra di botto, quando ’l falcon s’appressa, giù s’attuffa, ed ei ritorna sù crucciato e rotto","Tout comme le canard qui, quand le faucon approche, éperonne rapidement dans l'eau pour éviter le rapace, ainsi ce dernier revient en haut déçu et éprouvé."
"  Irato Calcabrina de la buffa, volando dietro li tenne, invaghito che quei campasse per aver la zuffa","Calcabrina, exaspéré pour l'insulte, le suivit en volant et espérait que le maudit s'enfuirait pour se battre avec son ami."
"  e come ’l barattier fu disparito, così volse li artigli al suo compagno, e fu con lui sopra ’l fosso ghermito","Après sa disparition, Alichino trouva sa fin quand les griffes de quelque chose l'attrapèrent au-dessus du fossé."
"  Ma l’altro fu bene sparvier grifagno ad artigliar ben lui, e amendue cadder nel mezzo del bogliente stagno","L'autre a réagi rapidement avec la fermeté d'un faucon adulte, et l'a contre-attaqué en le griffant; ils ont tous deux précipité dans le liquide enflammé qui bouillonnait dans l'étang de poix."
  Lo caldo sghermitor sùbito fue,La chaleur les poussa à se séparer.
" ma però di levarsi era neente, sì avieno inviscate l’ali sue","il était impossible de voler en haut, car leurs ailes étaient couvertes d'une couche épaisse de poix."
"  Barbariccia, con li altri suoi dolente, quattro ne fé volar da l’altra costa con tutt’i raffi, ","Barbariccia, abattu avec les autres, envoya quatre d'entre eux de l'autre côté avec toutes les ancres."
"  e assai prestamente  di qua, di là discesero a la posta",Ils se dirigeaient rapidement d'un côté et de l'autre dans leurs positions respectives.
" porser li uncini verso li ’mpaniati, ch’eran già cotti dentro da la crosta","Les crochets ont été offerts aux deux camarades piégés, déjà bouillis dans la surface collante de poix."
  E noi lasciammo lor così ’mpacciati,et nous nous sommes éloignés de cette situation difficile
" Taciti, soli, sanza compagnia n’andavam l’un dinanzi e l’altro dopo, come frati minor vanno per via","Nous marchions silencieux et solitaires, sans compagnie, l'un derrière l'autre comme des frères franciscains qui se déplacent le long de la route."
" Vòlt’era in su la favola d’Isopo lo mio pensier per la presente rissa, dov’el parlò de la rana e del topo","En pensant à la bagarre dont nous avions été témoins, on pensait au conte de fées de la grenouille et de la souris."
"  ché più non si pareggia ’mo’ e ’issa’ che l’un con l’altro fa, se ben s’accoppia principio e fine con la mente fissa","Si l'on s'arrête à comparer la première et la dernière partie, il apparaît une similitude remarquable entre les deux épisodes comme celui entre ""mo"" et ""issa."""
"  E come l’un pensier de l’altro scoppia, così nacque di quello un altro poi, che la prima paura mi fé doppia","De même qu'une idée unique est venue d'une autre, de même une autre pensée s'éleva, qui multiplia la première anxiété."
"  Io pensava così: ’Questi per noi sono scherniti con danno e con beffa sì fatta, ch’assai credo che lor nòi","""Je croyais que nos diables avaient été outragés par le tourment, en plus des dégâts subis, et je croyais que cela les ennuyait beaucoup."
"  Se l’ira sovra ’l mal voler s’aggueffa, ei ne verranno dietro più crudeli che ’l cane a quella lievre ch’elli acceffa’","Si la colère se mélange à la malice, ils chasseront plus férocement que le chien qui veut attraper le lièvre."
"  Già mi sentia tutti arricciar li peli de la paura e stava in dietro intento, quand’io dissi: ""Maestro, se non celi  te e me tostamente, i’ ho pavento d’i Malebranche","Je me retournai avec effroi quand, effrayé, je me suis exclamé: Maître, il faut que nous nous cachons très bientôt, ou les Malebranches feront de nous leur proie!"
 Noi li avem già dietro,Ils sont toujours sur nous.
" io li ’magino sì, che già li sento""",J'ai l'impression de les avoir déjà devant moi.
"  E quei: ""S’i’ fossi di piombato vetro, l’imagine di fuor tua non trarrei più tosto a me, che quella dentro ’mpetro","Il pensa que s'il avait été un miroir, il refléterait son image intérieure avant même son apparence extérieure."
"  Pur mo venieno i tuo’ pensier tra ’ miei, con simile atto e con simile faccia, sì che d’intrambi un sol consiglio fei","Tes pensées et mes idées se sont rencontrées de la même façon, avec la même attitude et l'apparence, conduisant à une seule conclusion."
"  S’elli è che sì la destra costa giaccia, che noi possiam ne l’altra bolgia scendere, noi fuggirem l’imaginata caccia""","Il y aura moins de résistance si nous descendons sur la droite, ce qui nous permettra d'atteindre l'autre Bolgie et ainsi nous éviterons la persécution que vous avez prévue."
"  Già non compié di tal consiglio rendere, ch’io li vidi venir con l’ali tese non molto lungi, per volerne prendere","Il n'a pas eu l'occasion de finir ce qu'il disait, car j'ai remarqué les Malébranques qui se dirigeaient vers nous avec les ailes expliquées à une courte distance, pour nous attraper."
"  Lo duca mio di sùbito mi prese, come la madre ch’al romore è desta e vede presso a sé le fiamme accese,  ","Mon maître a réagi rapidement, comme une mère qui est soudainement réveillée par le bruit et voit les flammes à proximité."
"  che prende il figlio e fugge e non s’arresta, avendo più di lui che di sé cura, tanto che solo una camiscia vesta","Et ainsi, s'inquiétant plus de son fils que d'elle-même, elle saisit l'enfant et sort de la maison sans s'arrêter un instant, ne portant qu'une chemise."
"  e giù dal collo de la ripa dura supin si diede a la pendente roccia, che l’un de’ lati a l’altra bolgia tura",Il s'est jeté du haut de l'argue le long de la pente rocheuse qui séparait une partie de la Bolgie.
"  Non corse mai sì tosto acqua per doccia a volger ruota di molin terragno, quand’ella più verso le pale approccia,  ","qui ont la capacité de produire de la force à travers une énergie mécanique.Quand l'eau est plus proche des pales du moulin, elle coule plus vite dans les conduits et développe ainsi une puissance mécanique qui met en mouvement la roue de l'instrument."
"  come ’l maestro mio per quel vivagno, portandosene me sovra ’l suo petto, come suo figlio, non come compagno","Pendant que mon maître descendait le long de cette berge, il me tenait près de sa poitrine comme si j'étais un fils, pas seulement un ami de jeu."
"  A pena fuoro i piè suoi giunti al letto del fondo giù, ch’e’ furon in sul colle sovresso noi","Dès que ses pieds eurent atteint le fond de la Bolgie, un groupe de diables regarda sur le bord au-dessus de nous."
 ma non lì era sospetto:  ,"À ce moment-là, il n'y avait plus de raison de s'inquiéter."
" ché l’alta provedenza che lor volle porre ministri de la fossa quinta, poder di partirs’indi a tutti tolle","La haute providence, les destinant comme gardiens de la cinquième Bolgie, les empêcha de l'abandonner."
"  Là giù trovammo una gente dipinta che giva intorno assai con lenti passi, piangendo e nel sembiante stanca e vinta","Là-bas, nous avons découvert des portraits malheureux qui tournaient en rond avec des mouvements très lents, versant des larmes et une expression exténuée et abattue."
"  Elli avean cappe con cappucci bassi dinanzi a li occhi, fatte de la taglia che in Clugnì per li monaci fassi","Ils avaient des hottes à capuche basse devant les yeux, comme celles utilisées par les moines Clunias."
"  Di fuor dorate son, sì ch’elli abbaglia",Leurs dorures éblouissent à l'extérieur.
" ma dentro tutte piombo, e gravi tanto, che Federigo le mettea di paglia","Cependant, étant faites de plomb, elles sont si lourdes que celles de Frédéric II semblent flotter dans l'air comme une plume."
  Oh in etterno faticoso manto,Un fardeau éternel à porter
" Noi ci volgemmo ancor pur a man manca con loro insieme, intenti al tristo pianto","Nous avons changé de direction vers la gauche avec eux, en écoutant leurs pleurs gémissants."
