Original,Translate
" Oh quanto fora meglio esser vicine quelle genti ch’io dico, e al Galluzzo e a Trespiano aver vostro confine, ","Oh, combien il serait préférable que ces gens que je dis soient encore proches, et que Florence ait encore sa frontière à Galluzzo et Trespiano,"
" che averle dentro e sostener lo puzzo del villan d’Aguglion, di quel da Signa, che già per barattare ha l’occhio aguzzo",au lieu d'accueillir ces gens et de soutenir l'odeur du vilain d'Aguglione et de celui de Signa qui a déjà l'œil prêt à faire troc
" Se la gente ch’al mondo più traligna non fosse stata a Cesare noverca, ma come madre a suo figlio benigna, tal fatto è fiorentino e cambia e merca, che si sarebbe vòlto a Simifonti, là dove andava l’avolo a la cerca","Si les gens qui, dans le monde, n'avaient pas été belle-mère envers l'empereur, mais qu'ils avaient été une mère aimante envers leur fils, certains nouveaux florentins qui avaient l'intention de changer de devises et de marchander seraient restés à Semi-font, où leurs ancêtres allaient demander l'aumône."
 sariesi Montemurlo ancor de’ Conti,Montemurlo serait toujours des Comptes.
" sarieno i Cerchi nel piovier d’Acone, e forse in Valdigrieve i Buondelmonti","Les cercles seraient encore dans la piscine d'Acone, et peut-être que les Buondelmonti resteraient dans le Val de Greve."
" Sempre la confusion de le persone principio fu del mal de la cittade, come del vostro il cibo che s’appone","Le mélange des nations a toujours causé le mal des villes, comme l'ajout de nourriture à autre non digéré est une source de malnutrition"
 e cieco toro più avaccio cade che cieco agnello,et un taureau aveugle tombe plus tôt qu'un agneau aveugle
 e molte volte taglia più e meglio una che le cinque spade,et souvent une seule épée coupe plus et mieux que cinq épées ensemble
" Se tu riguardi Luni e Orbisaglia come sono ite, ","Si vous considérez comment Luni et Orbisaglia sont tombées en ruine,"
" e come se ne vanno di retro ad esse Chiusi e Sinigaglia,","et comment ils s'en vont derrière eux, Chiusi et Senigallia,"
"udir come le schiatte si disfanno non ti parrà nova cosa né forte, poscia che le cittadi termine hanno","Vous n'aurez pas l'air d'une chose inouïe ou difficile à croire que les maisons sont en décadence, puisque même les villes ont une fin."
" Le vostre cose tutte hanno lor morte, sì come voi","Les choses terrestres sont mortelles, tout comme vous."
" ma celasi in alcuna che dura molto, e le vite son corte","Moi, cela est moins visible dans certaines choses qui durent beaucoup, tandis que la vie humaine est beaucoup plus courte."
" E come ’l volger del ciel de la luna cuopre e discuopre i liti sanza posa, così fa di Fiorenza la Fortuna","Et comme la Lune avec ses phases couvre et découvre sans arrêt les rivages, ainsi la Fortune fait avec les sorts de Florence"
 per che non dee parer mirabil cosa ciò ch’io dirò de li alti Fiorentini onde è la fama nel tempo nascosa,"donc ne doit pas sembler quelque chose d'étrange ce que je dirai maintenant des grandes familles florentines, dont la renommée a été effacée du temps"
" Io vidi li Ughi e vidi i Catellini, Filippi, Greci, Ormanni e Alberichi, già nel calare, illustri cittadini","Je vis les Ughi et les Catellites, les Philippes, les Grecs, les Ormannes et les Hôtels qui étaient des citoyens illustres, dès lors qu'ils déclinaient."
" e vidi così grandi come antichi, con quel de la Sannella, quel de l’Arca, e Soldanieri e Ardinghi e Bostichi","et je vis des familles autrefois puissantes, les Sannella, les de l'Arche, les Soldaniers, les Ardingues et les Bostics."
" Sovra la porta ch’al presente è carca di nova fellonia di tanto peso che tosto fia iattura de la barca, ","A la porte qui est chargée aujourd'hui de la nouvelle fellation, si lourde qu'elle sera bientôt le malheur de tout le bateau,"
" erano i Ravignani, ond’ è disceso il conte Guido e qualunque del nome de l’alto Bellincione ha poscia preso","habitaient les Ravignani, d'où est descendu le comte Guido, et quiconque a pris le nom de Bellincion."
" Quel de la Pressa sapeva già come regger si vuole, e avea Galigaio dorata in casa sua già l’elsa e ’l pome","La famille de la presse savait déjà comment gouverner, et les Galigaïs avaient déjà dans la maison la garde et la poignée de l'épée dorée."
" Grand’ era già la colonna del Vaio, Sacchetti, Giuochi, Fifanti e Barucci e Galli e quei ch’arrossan per lo staio","L'armoirie du Vaire était déjà célèbre, ainsi que les Sachets, les Jouets, les Phyphants, les Barucci, les Gaules et ceux qui rougissent à cause de la fraude de l'étable."
" Lo ceppo di che nacquero i Calfucci era già grande, e già eran tratti a le curule Sizii e Arrigucci","La souche d'où naquirent les Calfucci était déjà grande, et les Sizi et les Arrigucci étaient déjà conduits aux charges politiques."
 Oh quali io vidi quei che son disfatti per lor superbia,"Oh, comme étaient puissants alors ceux qui furent ensuite détruits par leur orgueil"
 e le palle de l’oro fiorian Fiorenza in tutt’ i suoi gran fatti,et les armoiries des boules d'or rendaient illustre Florence dans toutes les illustres entreprises
" Così facieno i padri di coloro che, sempre che la vostra chiesa vaca, si fanno grassi stando a consistoro",Ainsi faisaient les ancêtres de ceux qui profitent maintenant pour s'enrichir du fait que le siège évêque est vacant
" L’oltracotata schiatta che s’indraca dietro a chi fugge, e a chi mostra ’l dente o ver la borsa, com’ agnel si placa, ","La famille trépidante qui s'enfonce derrière ceux qui s'enfuient, tandis qu'elle s'apaise comme un agneau devant celui qui montre les dents ou le sac,"
" già venìa sù, ma di picciola gente","Il était déjà puissant, mais il avait des origines humbles."
 sì che non piacque ad Ubertin Donato che poï il suocero il fé lor parente,"En effet, à Ubertino Donati, il n'aimait pas que son beau-père l'ait parenté avec eux."
" Già era ’l Caponsacco nel mercato disceso giù da Fiesole, e già era buon cittadino Giuda e Infangato","Les caponsaques étaient déjà descendus de Fiesole et habitaient à Marché Vieux, et les Juifs et les infamis étaient déjà devenus citoyens."
 Io dirò cosa incredibile e vera,"Je vais dire quelque chose d'incroyable, même si c'est vrai."
 nel picciol cerchio s’entrava per porta che si nomava da quei de la Pera,dans l'ancien cercle des murailles on entrait par la porte qui prenait le nom des Della Pera
" Ciascun che de la bella insegna porta del gran barone il cui nome e ’l cui pregio la festa di Tommaso riconforta, ","Tous ceux qui se foutaient de la belle enseigne du grand baron, dont le nom et l'honneur est célébré le jour de saint Thomas,"
 da esso ebbe milizia e privilegio,"ils eurent de lui la charge et le privilège de chevalier,"
 avvegna che con popol si rauni oggi colui che la fascia col fregio,Bien qu'aujourd'hui quelqu'un qui l'embrasse avec de l'or parte pour le peuple
 Già eran Gualterotti e Importuni,Les Gualteroptes et les Importuni étaient déjà présents.
" e ancor saria Borgo più quïeto, se di novi vicin fosser digiuni","et Borgo Santi Apôtres serait plus calme, s'il n'avait pas acheté de nouveaux voisins"
" La casa di che nacque il vostro fleto, per lo giusto disdegno che v’ha morti e puose fine al vostro viver lieto, ","La maison d'où naquirent vos malheurs, pour le juste mépris qui vous a mis en ruine, et qui mit fin à votre joie,"
" era onorata, essa e suoi consorti",Elle était honorée avec ses époux.
" o Buondelmonte, quanto mal fuggisti le nozze süe per li altrui conforti","ô Buondelmonte, combien tu as fait de mal à fuir les noces, en suivant les conseils d'autrui."
" Molti sarebber lieti, che son tristi, se Dio t’avesse conceduto ad Ema la prima volta ch’a città venisti","Si Dieu t'avait noyé dans l'Éma, la première fois que tu es venu en ville, beaucoup de gens qui sont tristes aujourd'hui seraient heureux."
" Ma conveniesi a quella pietra scema che guarda ’l ponte, che Fiorenza fesse vittima ne la sua pace postrema","Au lieu de cela, il fut destiné que Florence fasse de toi une victime, dans sa dernière période de paix, près de ce fragment de statue à côté du pont."
" Con queste genti, e con altre con esse, vid’ io Fiorenza in sì fatto riposo, che non avea cagione onde piangesse","Je vis Florence avec ces familles et d'autres dans une telle paix, qu'il n'y avait aucune raison de pleurer ou de deuil."
" Con queste genti vid’io glorïoso e giusto il popol suo, ","avec ces familles, j'ai vu le peuple florentin si glorieux et juste"
" tanto che ’l giglio non era ad asta mai posto a ritroso, né per divisïon fatto vermiglio»","si bien que le lis n'avait jamais été traîné dans la poussière avec la tige renversée, ni par des divisions internes n'était encore devenu rouge"
" Qual venne a Climenè, per accertarsi di ciò ch’avëa incontro a sé udito, quei ch’ancor fa li padri ai figli scarsi","Comme celui qui pousse encore les pères à ne pas être condescendants, il alla auprès de Climene pour avoir des assurances sur ce qu'il avait entendu contre lui,"
" tal era io, e tal era sentito e da Beatrice e da la santa lampa che pria per me avea mutato sito","ainsi c'était moi, et ainsi j'étais perçu à la fois par Béatrice et par la sainte lumière qui avait changé de position pour moi."
" Per che mia donna «Manda fuor la vampa del tuo disio», mi disse, ","C'est pourquoi ma femme, Maîtresse ton désir, m'a-t-elle dit,"
 «sì ch’ella esca segnata bene de la interna stampa,afin qu'il soit exprimé selon tes pensées
" non perché nostra conoscenza cresca per tuo parlare, ma perché t’ausi a dir la sete, sì che l’uom ti mesca»","non parce que nous avons besoin de tes paroles pour le connaître, mais pour que tu t'habitues à manifester tes désirs, afin qu'ils soient exaucés."
" «O cara piota mia che sì t’insusi, che, come veggion le terrene menti non capere in trïangol due ottusi, ","Ô cher parent, que tu t'élèves à tel point que, comme les esprits terrestres voient qu'il ne peut y avoir dans un triangle deux angles obtus,"
" così vedi le cose contingenti anzi che sieno in sé, mirando il punto a cui tutti li tempi son presenti","ainsi vous voyez les choses contingentes avant qu'elles n'arrivent, en observant le point où il est un éternel présent"
" mentre ch’io era a Virgilio congiunto su per lo monte che l’anime cura e discendendo nel mondo defunto, ","tandis que j'étais conduit par Virgile, montant le long de la montagne qui purifie les âmes et descendant dans le monde des morts,"
" dette mi fuor di mia vita futura parole gravi, avvegna ch’io mi senta ben tetragono ai colpi di ventura","On m'a dit de graves paroles sur ma vie future, même si je me sens bien préparé à supporter les coups du malheur."
 per che la voglia mia saria contenta d’intender qual fortuna mi s’appressa,donc je veux savoir quel destin m'attend
 ché saetta previsa vien più lenta»,"en fait, une flèche prévue arrive plus lentement"
 Così diss’ io a quella luce stessa che pria m’avea parlato,Alors j'ai dit à la même lumière qu'il m'avait parlé.
" e come volle Beatrice, fu la mia voglia confessa","et mon désir fut exprimé, comme l'avait voulu Béatrice."
" Né per ambage, in che la gente folle già s’inviscava pria che fosse anciso l’Agnel di Dio che le peccata tolle, ","non par des paroles tortueuses, dans lesquelles les païens s'entassaient bien avant que soit crucifié l'Agneau de Dieu qui ôte les péchés du monde,"
" ma per chiare parole e con preciso latin rispuose quello amor paterno, chiuso e parvente del suo proprio riso","Mais avec des paroles claires et un discours clair, ce père aimant me répondit, enveloppé et resplendissant dans la lumière de son sourire."
" «La contingenza, che fuor del quaderno de la vostra matera non si stende, tutta è dipinta nel cospetto etterno","Les événements contingents, qui ne s'étendent pas en dehors de votre monde terrestre, sont tous peints dans l'esprit de Dieu."
 necessità però quindi non prende se non come dal viso in che si specchia nave che per torrente giù discende,"Mais ils ne sont pas nécessaires pour cela, comme ce n'est pas le fait qu'un bateau descende le courant juste parce que quelqu'un l'observe"
" Da indi, sì come viene ad orecchia dolce armonia da organo, mi viene a vista il tempo che ti s’apparecchia","De là vient à moi le temps qui se prépare pour toi, Comme la douce harmonie d'un organe vient à l'oreille"
" Qual si partio Ipolito d’Atene per la spietata e perfida noverca, tal di Fiorenza partir ti convene","Il vous sera inévitable de quitter Florence, comme Hippolyte quitta Athènes à cause de la méchante et méchante belle-mère"
" Questo si vuole e questo già si cerca, e tosto verrà fatto a chi ciò pensa là dove Cristo tutto dì si merca","On veut cela et on cherche à le réaliser, et il sera bientôt accompli, par celui qui pense à cela là où le Christ se prodigue chaque jour."
" La colpa seguirà la parte offensa in grido, come suol","La culpabilité sera portée à la partie vaincue à travers la célébrité, comme d'habitude"
 ma la vendetta fia testimonio al ver che la dispensa,Mais le châtiment fera connaître à tous la vérité.
 Tu lascerai ogne cosa diletta più caramente,Tu quitteras tout ce que tu aimes le plus.
 e questo è quello strale che l’arco de lo essilio pria saetta,et c'est la peine que l'exil fait ressentir en premier
" Tu proverai sì come sa di sale lo pane altrui, e come è duro calle lo scendere e ’l salir per l’altrui scale","Tu éprouveras comme le pain d'autrui est amer, Et combien il est dur de monter et de descendre les escaliers d'autrui."
" E quel che più ti graverà le spalle, sarà la compagnia malvagia e scempia con la qual tu cadrai in questa valle","Et ce qui t'ennuiera le plus, c'est la compagnie méchante et folle avec laquelle tu devras partager l'exil."
" che tutta ingrata, tutta matta ed empia si farà contr’ a te","Car elle deviendra toute ingrate, stupide et injuste contre toi."
" ma, poco appresso, ella, non tu, n’avrà rossa la tempia","Mais peu après, ce seront eux et pas toi qui auras les temples rouges."
 Di sua bestialitate il suo processo farà la prova,Ce qui leur arrivera montrera leur folie
 sì ch’a te fia bello averti fatta parte per te stesso,C'est une bonne chose pour toi de t'en être séparé.
 Lo primo tuo refugio e ’l primo ostello sarà la cortesia del gran Lombardo che ’n su la scala porta il santo uccello,"Ton premier refuge et ta première demeure sera la courtoisie du grand Lombard qui, sur l'échelle de son armoirie, porte l'oiseau sacré."
" ch’in te avrà sì benigno riguardo, che del fare e del chieder, tra voi due, fia primo quel che tra li altri è più tardo","Il aura tant de bienveillance envers toi qu'entre vous deux les faveurs prévaudra les requêtes, contrairement à ce qui se passe."
" Con lui vedrai colui che ’mpresso fue, nascendo, sì da questa stella forte, che notabili fier l’opere sue","Avec lui, vous saurez ce qui, à la naissance, fut si influencé par cette planète que ses exploits seront extraordinaires."
" Non se ne son le genti ancora accorte per la novella età, ché pur nove anni son queste rote intorno di lui torte","Les gens ne l'ont pas encore remarqué pour son jeune âge, parce que ces cieux n'ont tourné autour de lui que neuf ans."
" ma pria che ’l Guasco l’alto Arrigo inganni, parran faville de la sua virtute in non curar d’argento né d’affanni","Mais avant que le Guasco ne trompe le haut Arriche VII de Luxembourg, il montrera des étincelles de sa valeur dans l'inconscience de l'argent et des soucis"
" Le sue magnificenze conosciute saranno ancora, sì che ’ suoi nemici non ne potran tener le lingue mute","Ses actions seront connues de tous, Au point que ses ennemis ne pourront les nier."
 A lui t’aspetta e a’ suoi benefici,Confiez-vous à lui et à ses bienfaits
" per lui fia trasmutata molta gente, cambiando condizion ricchi e mendici","Grâce à lui, beaucoup de gens changeront d'état, que ce soit des mendiants ou des riches."
" e portera’ne scritto ne la mente di lui, e nol dirai»","et tu porteras dans ta mémoire ces choses sur son compte, que tu n'auras pas à rapporter."
 e disse cose incredibili a quei che fier presente,et dit des choses qui seront incroyables même à ceux qui les verront en personne.
 Poi giunse,Puis il ajouta:
" «Figlio, queste son le chiose di quel che ti fu detto","Fils, voici les explications de ce qui t'a été dit."
 ecco le ’nsidie che dietro a pochi giri son nascose,Voici les pièges qui vous attendent en l'espace de quelques années.
" Non vo’ però ch’a’ tuoi vicini invidie, poscia che s’infutura la tua vita vie più là che ’l punir di lor perfidie»","Mais je ne veux pas que tu rancunes à tes concitoyens, car ta vie durera bien au-delà du châtiment qui attend leur perfidie."
" Poi che, tacendo, si mostrò spedita l’anima santa di metter la trama in quella tela ch’io le porsi ordita, ","Après que, taisant, l'âme sainte montra qu'elle avait achevé l'intrigue dans cette toile dont elle avait l'ordre,"
" io cominciai, come colui che brama, dubitando, consiglio da persona che vede e vuol dirittamente e ama","J'ai commencé, comme celui qui a un doute et qui désire un conseil d'une personne qui voit, qui veut et qui aime selon la justice."
" «Ben veggio, padre mio, sì come sprona lo tempo verso me, per colpo darmi tal, ch’è più grave a chi più s’abbandona","Je vois bien, mon père, que le temps avance vite vers moi pour me donner un coup tel, qu'il est d'autant plus grave que l'un d'eux s'abandonne à lui."
" per che di provedenza è buon ch’io m’armi, sì che, se loco m’è tolto più caro, io non perdessi li altri per miei carmi","donc il est nécessaire que je m'arme de bonne prudence, afin que, si je suis éloigné du lieu à moi le plus cher, je ne perde pas les autres à cause de mes vers"
" Giù per lo mondo sanza fine amaro, e per lo monte del cui bel cacume li occhi de la mia donna mi levaro, ","Vers le bas dans le monde infiniment amer, et le long de la montagne de laquelle les yeux de ma femme m'ont soulevé,"
" e poscia per lo ciel, di lume in lume, ho io appreso quel che s’io ridico, a molti fia sapor di forte agrume","et plus tard au Paradis, de Ciel au Ciel, j'ai appris des choses qui, si je vous le dis, auront pour beaucoup un goût désagréable."
" e s’io al vero son timido amico, temo di perder viver tra coloro che questo tempo chiameranno antico»","et si je suis un ami timide de la vérité, je crains de ne pas avoir la possibilité de vivre parmi ceux qui qualifieront ce temps d'antique."
" La luce in che rideva il mio tesoro ch’io trovai lì, si fé prima corusca, quale a raggio di sole specchio d’oro","La lumière dans laquelle brillait mon trésor, que je trouvai là, se fit d'abord briller, comme un miroir d'or frappé par le soleil."
 indi rispuose,Alors il répondit:
 «Coscïenza fusca o de la propria o de l’altrui vergogna pur sentirà la tua parola brusca,Une conscience sale à cause de sa culpabilité ou d'autres personnes entendra certainement tes paroles comme désagréables.
" Ma nondimen, rimossa ogne menzogna, tutta tua visïon fa manifesta","Cependant, enlevant tout mensonge, rends manifeste tout ce que tu as vu,"
 e lascia pur grattar dov’ è la rogna,et laisse celui qui a la gale se gratter
" Ché se la voce tua sarà molesta nel primo gusto, vital nodrimento lascerà poi, quando sarà digesta","Car ta voix, si elle est désagréable au premier goût, puis quand elle sera assimilée, elle laissera une nourriture vitale."
" Questo tuo grido farà come vento, che le più alte cime più percuote","Ton cri sera comme un vent qui frappe le plus les sommets les plus hauts,"
 e ciò non fa d’onor poco argomento,et ce n'est pas une raison de peu d'honneur
" Però ti son mostrate in queste rote, nel monte e ne la valle dolorosa pur l’anime che son di fama note, ","C'est pourquoi, dans ces cieux, dans le purgatoire et dans la douloureuse vallée de l'Enfer, seules les âmes qui sont très célèbres t'ont été montrées,"
" che l’animo di quel ch’ode, non posa né ferma fede per essempro ch’aia la sua radice incognita e ascosa, ","Car l'âme de celui qui écoute n'écoute pas et ne donne pas foi à un exemple qui ait sa racine cachée et inconnue,"
 né per altro argomento che non paia»,ni à un autre argument qui n'est pas d'une évidence absolue
" Già si godeva solo del suo verbo quello specchio beato, e io gustava lo mio, temprando col dolce l’acerbo","Aujourd'hui, le bienheureux ne jouissait que de ses paroles, et moi de celles que j'avais entendues, adoucissant l'amertume par la douceur."
 e quella donna ch’a Dio mi menava disse,et cette femme qui me conduisait à Dieu dit:
 «Muta pensier,"Ne t'écrase pas,"
 pensa ch’i’ sono presso a colui ch’ogne torto disgrava»,pense que je suis proche de Celui qui répare toute injustice
 Io mi rivolsi a l’amoroso suono del mio conforto,Je me suis adressé à celle qui me consolait par le son plein d'amour de sa voix.
" e qual io allor vidi ne li occhi santi amor, qui l’abbandono",et je ne peux pas décrire ici l'amour que j'ai vu alors dans ses yeux saints
" non perch’ io pur del mio parlar diffidi, ma per la mente che non può redire sovra sé tanto, s’altri non la guidi","non seulement parce que je ne fais pas confiance à mes capacités expressives, mais parce que ma mémoire ne peut pas revenir à se souvenir autant, si elle n'est pas soutenue par Dieu"
" Tanto poss’ io di quel punto ridire, che, rimirando lei, lo mio affetto libero fu da ogne altro disire, ","Tout ce que je peux dire à ce moment-là, c'est qu'en regardant Béatrice, mon affection a été libérée de tout autre désir,"
" fin che ’l piacere etterno, che diretto raggiava in Bëatrice, dal bel viso mi contentava col secondo aspetto","jusqu'à ce que la beauté éternelle de Dieu, qui rayonnait directement en Béatrice, se reflétait vers moi par son beau visage."
" Vincendo me col lume d’un sorriso, ella mi disse","En me gagnant de la lumière de son sourire, Béatrice me dit:"
 «Volgiti e ascolta,Voltez-vous et écoutez.
 ché non pur ne’ miei occhi è paradiso»,Car le Paradis n'est pas seulement dans mes yeux.
" Come si vede qui alcuna volta l’affetto ne la vista, s’elli è tanto, che da lui sia tutta l’anima tolta, ","Comme parfois sur Terre, on voit l'affection dans le regard, si c'est de telle sorte que toute l'âme soit prise par lui,"
" così nel fiammeggiar del folgór santo, a ch’io mi volsi, conobbi la voglia in lui di ragionarmi ancora alquanto","Ainsi, dans l'éclat de cette lumière sainte vers laquelle je me suis tourné, j'ai compris combien le bienheureux avait encore envie de me parler un peu."
 El cominciò,Il a commencé
" «In questa quinta soglia de l’albero che vive de la cima e frutta sempre e mai non perde foglia, ","Dans ce cinquième ciel de l'arbre , qui reçoit la vie du sommet, il fructifie toujours et ne perd jamais les feuilles,"
" spiriti son beati, che giù, prima che venissero al ciel, fuor di gran voce, sì ch’ogne musa ne sarebbe opima","Il y a des esprits bienheureux sur Terre qui, avant de mourir, ont eu une grande renommée, au point qu'ils pourraient être de grands muses."
 Però mira ne’ corni de la croce,C'est pourquoi il observe dans les bras latéraux de la croix
" quello ch’io nomerò, lì farà l’atto che fa in nube il suo foco veloce»","l'esprit que je nommerai, accomplira l'acte qui, dans la nuée, fait l'éclair,"
" Io vidi per la croce un lume tratto dal nomar Iosuè, com’ el si feo","Je vis qu'au nom de Josué, une lumière se déplaçait par la croix à l'unisson,"
 né mi fu noto il dir prima che ’l fatto,si bien que l'entendre et le voir se produisirent en même temps
" E al nome de l’alto Macabeo vidi moversi un altro roteando, e letizia era ferza del paleo","Et au nom du noble Maccabée, j'ai vu une autre lumière se déplacer sur elle-même, et la joie était le fouet qui faisait bouger la toupie."
" Così per Carlo Magno e per Orlando due ne seguì lo mio attento sguardo, com’ occhio segue suo falcon volando","Ainsi, aux noms de Charlemagne et Orlando, mon regard attentif en suivit deux autres, comme l'œil qui suit le vol de son faucon de chasse."
" Poscia trasse Guiglielmo e Rinoardo e ’l duca Gottifredi la mia vista per quella croce, e Ruberto Guiscardo","Puis Guillaume d'Orange et Rinoard et Goffredo de Buglione ont attiré ma vue le long de cette croix, et ainsi Roberto Guiscardo"
" Indi, tra l’altre luci mota e mista, mostrommi l’alma che m’avea parlato qual era tra i cantor del cielo artista","Plus tard, s'étant levée pour se réunir aux autres lumières, l'âme qui m'avait parlé me montra digne artiste parmi ces chantres du ciel."
" Io mi rivolsi dal mio destro lato per vedere in Beatrice il mio dovere, o per parlare o per atto, segnato","Je me retournai à ma droite pour que Béatrice m'indique mon devoir, exprimé dans ses paroles ou dans ses gestes."
" e vidi le sue luci tanto mere, tanto gioconde, che la sua sembianza vinceva li altri e l’ultimo solere","Et je vis ses yeux si brillants, si joyeux, que son aspect surpassait en beauté tout ce qu'il avait d'habitude, et le dernier que j'avais vu."
" E come, per sentir più dilettanza bene operando, l’uom di giorno in giorno s’accorge che la sua virtute avanza, ","Et comme l'homme, en sentant une plus grande joie à faire le bien, de jour en jour il se rend compte qu'il augmente sa vertu,"
" sì m’accors’ io che ’l mio girare intorno col cielo insieme avea cresciuto l’arco, veggendo quel miracol più addorno","Alors je me rendis compte que mon tour autour du Ciel était devenu plus large, voyant que la beauté de Béatrice avait augmenté."
" E qual è ’l trasmutare in picciol varco di tempo in bianca donna, quando ’l volto suo si discarchi di vergogna il carco, ","Et comme une femme au teint pâle retrouve rapidement son apparence, quand son visage perd l'éclat de la honte,"
" tal fu ne li occhi miei, quando fui vòlto, per lo candor de la temprata stella sesta, che dentro a sé m’avea ricolto","Ainsi fut-il dans mes yeux, quand je me retournai, à cause de la candeur de la sixième étoile trempée, qui m'avait accueilli en moi."
 Io vidi in quella giovïal facella lo sfavillar de l’amor che lì era segnare a li occhi miei nostra favella,"J'ai vu dans l'étoile de Jupiter les âmes qui y étaient logées, et qui exaltaient, formant des lettres visibles à mes yeux."
" E come augelli surti di rivera, quasi congratulando a lor pasture, fanno di sé or tonda or altra schiera, ","Et comme des oiseaux se levant en vol d'une rivière, presque se réjouissant les uns les autres du repas consommé, ils se rassemblent en cercles ou sous d'autres formes,"
" sì dentro ai lumi sante creature volitando cantavano, e faciensi or D, or I, or L in sue figure","Ainsi, dans ces lumières, les âmes saintes chantaient en tournant, et prenaient l'apparence d'un ""D,"" heure d'un ""I"" ou d'une ""L"""
" Prima, cantando, a sua nota moviensi","Au début, en chantant, ils bougeaient au rythme de leur chant."
" poi, diventando l’un di questi segni, un poco s’arrestavano e taciensi","puis, se transformant en l'un de ces signes, ils s'arrêtaient et se taisaient un peu."
" O diva Pegasëa che li ’ngegni fai glorïosi e rendili longevi, ","Ô divine Pegasea, que tu fasses glorieux les ingénieux et que tu les rendais longs,"
" ed essi teco le cittadi e ’ regni, ","et ils font de même, grâce à toi, avec des villes et des royaumes,"
" illustrami di te, sì ch’io rilevi le lor figure com’ io l’ho concette",Donne-moi ton inspiration pour que je me souvienne de ces figures comme je les ai vues.
 paia tua possa in questi versi brevi,resplendit dans ces quelques versets toute ta puissance
 Mostrarsi dunque in cinque volte sette vocali e consonanti,"Ils se montrèrent donc en tout trente-cinq lettres, entre voyelles et consonnes."
" e io notai le parti sì, come mi parver dette","Et j'ai noté mentalement les lettres, comme j'ai cru qu'elles étaient écrites."
" ‘DILIGITE IUSTITIAM’, primai fur verbo e nome di tutto ’l dipinto","""Aimez la justice"" furent le verbe et le nom qui apparurent les premiers dans toute la figure."
" ‘QUI IUDICATIS TERRAM’, fur sezzai","""Vous qui jugez la Terre"" furent les derniers."
 Poscia ne l’emme del vocabol quinto rimasero ordinate,"Plus tard, ils s'arrêtèrent dans l'éme de la cinquième parole,"
 sì che Giove pareva argento lì d’oro distinto,"de telle sorte que Jupiter, de couleur argentée, montait de leur splendeur dorée"
" E vidi scendere altre luci dove era il colmo de l’emme, e lì quetarsi cantando, credo, il ben ch’a sé le move","Et je vis descendre d'autres lumières dans la partie haute de M, et s'arrêter là pendant qu'ils chantaient, je crois, en l'honneur de Dieu qui les attire à lui"
" Poi, come nel percuoter d’i ciocchi arsi surgono innumerabili faville, onde li stolti sogliono agurarsi, ","Puis, comme en frappant les boucles qui brûlent se lèvent de nombreuses favilles, d'où les imbéciles sont habitués à faire des vœux,"
" resurger parver quindi più di mille luci e salir, qual assai e qual poco, sì come ’l sol che l’accende sortille","Il semblait que plus de mille lumières se levaient, certaines plus et d'autres moins, selon la façon dont le soleil les avait allumées."
" e quïetata ciascuna in suo loco, la testa e ’l collo d’un’aguglia vidi rappresentare a quel distinto foco","Et j'ai vu qu'une fois qu'elle s'était arrêtée au point fixé, elle formait la tête et le cou d'un aigle dans cette splendeur qui s'élevait."
" Quei che dipinge lì, non ha chi ’l guidi","Celui qui peint là n'a pas celui qui le guide,"
" ma esso guida, e da lui si rammenta quella virtù ch’è forma per li nidi","mais c'est Lui-même qui guide, et par Lui on reconnaît cette vertu qui est forme pour les êtres dans les nids"
" L’altra bëatitudo, che contenta pareva prima d’ingigliarsi a l’emme, con poco moto seguitò la ’mprenta","Les autres lumières des bienheureux, qui semblaient autrefois heureuses de former le lis héraldique de la 'M', avec de petits mouvements, terminèrent la figure de l'aigle."
" O dolce stella, quali e quante gemme mi dimostraro che nostra giustizia effetto sia del ciel che tu ingemme","Ô douce étoile, quelles et combien de pierres précieuses m'ont prouvé que notre justice humaine est produite du Ciel que tu embellis"
" Per ch’io prego la mente in che s’inizia tuo moto e tua virtute, che rimiri ond’ esce il fummo che ’l tuo raggio vizia","Alors je prie l'esprit dans lequel ta vertu et ton mouvement commencent, d'observer d'où sort la fumée qui obscurcit ton rayon."
 sì ch’un’altra fïata omai s’adiri del comperare e vender dentro al templo che si murò di segni e di martìri,"afin qu'il s'irrite encore une fois du marché qui se fait à l'intérieur du Temple, qui fut construit par des miracles et par le martyre."
" O milizia del ciel cu’ io contemplo, adora per color che sono in terra tutti svïati dietro al malo essemplo","Ô armée du Ciel que je contemple, prie pour ceux qui, sur terre, sont égarés par le mauvais exemple des papes."
 Già si solea con le spade far guerra,"Autrefois, on faisait la guerre avec des épées."
 ma or si fa togliendo or qui or quivi lo pan che ’l pïo Padre a nessun serra,"Maintenant, il se fait en ôtant à cela et à cela le pain que Dieu ne nie à personne."
" Ma tu che sol per cancellare scrivi, pensa che Pietro e Paulo, che moriro per la vigna che guasti, ancor son vivi","Mais toi qui n'écris que pour effacer, pense que saint Pierre et saint Paul, qui moururent de la vigne que tu corrompes, sont encore vivants."
 Ben puoi tu dire,"Bien sûr, tu peux dire:"
" «I’ ho fermo ’l disiro sì a colui che volle viver solo e che per salti fu tratto al martiro, ","Je désire seulement celui qui voulut vivre dans le désert et qui fut conduit au martyre par une danse,"
 ch’io non conosco il pescator né Polo»,pour que je ne connaisse ni le pêcheur ni Polo
