Original,Translate
" quand’ io senti’ a me gravar la fronte a lo splendore assai più che di prima, e stupor m’eran le cose non conte","Quand je me suis senti éblouir par une éclat bien plus intense qu'avant, j'étais surpris par ce phénomène que je ne m'expliquais pas."
" ond’ io levai le mani inver’ la cima de le mie ciglia, e fecimi ’l solecchio, che del soverchio visibile lima","Alors j'ai soulevé les mains au-dessus de mes cils, protégeant mes yeux de la lumière excessive par rapport aux capacités de ma vue."
" Come quando da l’acqua o da lo specchio salta lo raggio a l’opposita parte, salendo su per lo modo parecchio a quel che scende, ","Comme lorsque le rayon lumineux est reflété par l'eau ou par un miroir, de sorte que le rayon qui monte forme un angle identique à celui du rayon qui descend par rapport à la verticale au plan,"
" e tanto si diparte dal cader de la pietra in igual tratta, sì come mostra esperïenza e arte",conformément à ce que l'expérience et la science démontrent
 così mi parve da luce rifratta quivi dinanzi a me esser percosso,"Alors j'ai eu l'impression d'être frappé à ce point par une lumière réfléchie,"
 per che a fuggir la mia vista fu ratta,Ce qui m'a poussé à dévier mon regard.
" «Che è quel, dolce padre, a che non posso schermar lo viso tanto che mi vaglia», diss’ io, «e pare inver’ noi esser mosso?»","J'ai dit: Qu'est-ce que c'est, cher père, devant lequel je ne peux pas protéger la vue sans être ébloui, et qui semble se déplacer vers nous?"
" «Non ti maravigliar s’ancor t’abbaglia la famiglia del cielo», a me rispuose",Il me répondit: Ne t'étonne pas que les anges t'éblouissent encore.
 «messo è che viene ad invitar ch’om saglia,C'est un messager céleste qui vient nous inviter à monter.
" Tosto sarà ch’a veder queste cose non ti fia grave, ma fieti diletto quanto natura a sentir ti dispuose»","Bientôt, voir certaines choses non seulement ne te dérangera pas, mais cela te procurera de la joie, même si la nature t'en a donné l'occasion."
" Poi giunti fummo a l’angel benedetto, con lieta voce disse","Après avoir atteint l'ange béni, il dit d'une voix joyeuse:"
 «Intrate quinci ad un scaleo vie men che li altri eretto»,"Accèdez ici à une échelle, moins raide que les autres..."
" Noi montavam, già partiti di linci, e ‘Beati misericordes’ fue cantato retro, e ‘Godi tu che vinci’","Nous montions, maintenant éloignez-vous de ce point, et derrière nous on chanta ""Heureux les miséricordieux,"" et ""Godi vous qui gagnez"""
 Lo mio maestro e io soli amendue suso andavamo,"Mon maître et moi, seuls, nous montions tous les deux."
" e io pensai, andando, prode acquistar ne le parole sue","Et j'ai pensé, tandis que je montais, à gagner de l'argent grâce à ses paroles."
 e dirizza’mi a lui sì dimandando,Et je me suis tourné vers lui en lui demandant:
" «Che volse dir lo spirto di Romagna, e ‘divieto’ e ‘consorte’ menzionando?»","Qu'est-ce que l'esprit de Romagne voulait dire par ""exclusion"" et ""compagnes""?"
 Per ch’elli a me,Alors il me répondit:
 «Di sua maggior magagna conosce il danno,Il connaît le mal de son plus grand péché.
 e però non s’ammiri se ne riprende perché men si piagna,"Il ne faut donc pas s'étonner s'il le réprimande, afin qu'il ne soit pas affligé."
" Perché s’appuntano i vostri disiri dove per compagnia parte si scema, invidia move il mantaco a’ sospiri","L'envie pousse à soupirer parce que vos désirs se concentrent sur ces biens dont la possession diminue, combien plus sont ceux qui les possèdent."
" Ma se l’amor de la spera supprema torcesse in suso il disiderio vostro, non vi sarebbe al petto quella tema","Mais si l'amour de l'Empire dirigeait votre désir vers le haut, la poitrine n'aurait pas cette crainte."
" ché, per quanti si dice più lì ‘nostro’, tanto possiede più di ben ciascuno, e più di caritate arde in quel chiostro»","Car au Ciel, plus nombreux sont ceux qui jouissent d'un bien, plus grand est le bien possédé, et plus il y a de charité en ce lieu sacré."
" «Io son d’esser contento più digiuno», diss’ io, «che se mi fosse pria taciuto, e più di dubbio ne la mente aduno","J'ai dit: ""Je suis plus loin d'être satisfait que si je ne t'avais rien demandé, et dans mon esprit, j'ai encore plus de doutes."
" Com’ esser puote ch’un ben, distributo in più posseditor, faccia più ricchi di sé che se da pochi è posseduto?»","Comment peut-il être qu'un bien, distribué parmi plus de propriétaires, rende les plus riches d'eux-mêmes que s'il était apprécié par quelques-uns?"
 Ed elli a me,Et lui à moi
" «Però che tu rificchi la mente pur a le cose terrene, di vera luce tenebre dispicchi","Car tu ne penses qu'aux biens terrestres, Produits des ténèbres de la vraie lumière."
" Quello infinito e ineffabil bene che là sù è, così corre ad amore com’ a lucido corpo raggio vene","Ce bien infini et inexprimable qui est là-haut au Ciel, court à l'amour comme le rayon lumineux va vers un corps brillant"
 Tanto si dà quanto trova d’ardore,Il s'accorde d'autant plus qu'il trouve l'ardeur de la charité
" sì che, quantunque carità si stende, cresce sovr’ essa l’etterno valore","Ainsi, plus la charité de chacun s'étend, plus l'éternel bien grandit en lui."
" E quanta gente più là sù s’intende, più v’è da bene amare, e più vi s’ama, e come specchio l’uno a l’altro rende","Et plus on aime de gens là-haut, plus il y a de bien à aimer, plus on aime, et l'amour se reflète comme la lumière d'un miroir."
" E se la mia ragion non ti disfama, vedrai Beatrice, ed ella pienamente ti torrà questa e ciascun’ altra brama","Et si mon raisonnement ne te plaît pas, tu verras Béatrice et elle te comblera pleinement de ces désirs et d'autres."
" Procaccia pur che tosto sieno spente, come son già le due, le cinque piaghe, che si richiudon per esser dolente»","Dépêchez-vous alors d'effacer les cinq autres P comme le sont déjà les deux premiers, qui disparaissent grâce à votre repentir..."
" Com’ io voleva dicer ‘Tu m’appaghe’, vidimi giunto in su l’altro girone, sì che tacer mi fer le luci vaghe","Pendant que je voulais dire ""Je suis satisfait,"" je me suis vu arriver dans l'autre cadre, de sorte que mes yeux désireux m'ont fait taire."
" Ivi mi parve in una visïone estatica di sùbito esser tratto, e vedere in un tempio più persone","Là, j'ai eu l'impression d'être enlevé dans une vision extatique, et de voir beaucoup de gens dans un temple."
" e una donna, in su l’entrar, con atto dolce di madre dicer","et je voyais une femme, sur la porte, qui disait avec l'attitude douce d'une mère"
" «Figliuol mio, perché hai tu così verso noi fatto? Ecco, dolenti, lo tuo padre e io ti cercavamo»","Mon fils, pourquoi as-tu agi ainsi envers nous? Voici, ton père et moi te cherchions affligés."
" E come qui si tacque, ciò che pareva prima, dispario","Et dès qu'il se taisit, le contenu de cette vision disparut."
" Indi m’apparve un’altra con quell’ acque giù per le gote che ’l dolor distilla quando di gran dispetto in altrui nacque, e dir","Puis une autre femme m'apparut, le visage rayé par les larmes causées par la douleur engendrée par une grande colère envers quelqu'un qui disait:"
" «Se tu se’ sire de la villa del cui nome ne’ dèi fu tanta lite, e onde ogne scïenza disfavilla, ","Si tu es maître de la ville sur le nom de laquelle il y eut une grande dispute parmi les dieux, et de laquelle dérive toute science,"
" vendica te di quelle braccia ardite ch’abbracciar nostra figlia, o Pisistràto»","vengeez-vous de ces bras ardents qui ont embrassé notre fille, ô Pisistrat!"
" E ’l segnor mi parea, benigno e mite, risponder lei con viso temperato","Et il me semblait que le Seigneur, bienveillant et doux, lui répondait d'un visage équilibré"
" «Che farem noi a chi mal ne disira, se quei che ci ama è per noi condannato?», ","Que ferons-nous à celui qui nous veut du mal, si nous condamnons ceux qui nous aiment?"
" Poi vidi genti accese in foco d’ira con pietre un giovinetto ancider, forte gridando a sé pur","Puis je vis des gens allumés par le feu de la colère, qui tuaient un jeune homme en le lapidant, en criant fort l'un à l'autre."
" «Martira, martira»","Tue, tue, tue, tue, tue, tue, tue, tue, tue, tue."
" E lui vedea chinarsi, per la morte che l’aggravava già, inver’ la terra, ma de li occhi facea sempre al ciel porte, ","Et je le voyais se prosterner sur le sol presque mourant, mais il tournait les yeux vers le ciel et priait le Seigneur,"
" orando a l’alto Sire, in tanta guerra, che perdonasse a’ suoi persecutori, con quello aspetto che pietà diserra","Malgré tant de violence, de pardonner à ses persécuteurs, avec cet aspect qui engendre la pitié."
" Quando l’anima mia tornò di fori a le cose che son fuor di lei vere, io riconobbi i miei non falsi errori","Quand mon âme est revenue à la raison et a perçu les choses réelles à l'extérieur, j'ai reconnu que j'avais eu des visions du contenu véridique."
" Lo duca mio, che mi potea vedere far sì com’ om che dal sonno si slega, disse","Mon maître, qui me voyait comme un homme qui sort peu à peu du sommeil, dit:"
" «Che hai che non ti puoi tenere, ma se’ venuto più che mezza lega velando li occhi e con le gambe avvolte, a guisa di cui vino o sonno piega?»","Qu'est-ce que tu as, que tu ne te tiens pas debout et que tu as marché pendant plus d'une demi-ligue avec les yeux voilés et les jambes maladroites, comme quelqu'un surchargé par le vin ou le sommeil?"
" «O dolce padre mio, se tu m’ascolte, io ti dirò», diss’ io, «ciò che m’apparve quando le gambe mi furon sì tolte»","J'ai dit mon cher père: Si tu m'écoutes, je te dirai ce qui m'est apparu quand mes jambes ne me tenaient pas."
 Ed ei,Et lui.
" «Se tu avessi cento larve sovra la faccia, non mi sarian chiuse le tue cogitazion, quantunque parve","Si tu avais cent masques au-dessus du visage, tes pensées, aussi minimes soient-elles, ne me seraient pas cachées."
 Ciò che vedesti fu perché non scuse d’aprir lo core a l’acque de la pace che da l’etterno fonte son diffuse,"Ce que tu as vu voulait t'amener à ne pas refuser d'ouvrir le cœur aux eaux de la paix, qui sont versées par la source éternelle."
" Non dimandai “Che hai?” per quel che face chi guarda pur con l’occhio che non vede, quando disanimato il corpo giace","Je ne t'ai pas demandé ce que j'avais quand il regardait avec l'œil du corps qu'il ne voyait pas, quand le corps gît exanime."
 ma dimandai per darti forza al piede,Mais je te l'ai demandé pour accélérer ton rythme.
" così frugar conviensi i pigri, lenti ad usar lor vigilia quando riede»","ainsi il faut piquer les paresseux, lent à se déplacer quand ils reviennent éveillés {\pos (192,220) }"
" Noi andavam per lo vespero, attenti oltre quanto potean li occhi allungarsi contra i raggi serotini e lucenti","Nous marchions dans le vespro, fixant nos yeux devant nous, pour autant que les rayons du soleil nous le permettent, bas et lumineux."
 Ed ecco a poco a poco un fummo farsi verso di noi come la notte oscuro,"Et voici, peu à peu, vers nous, une fumée, obscure comme la nuit,"
 né da quello era loco da cansarsi,dont il n'était pas possible de s'échapper
 Questo ne tolse li occhi e l’aere puro,Cela nous a aveuglés et nous a enlevé l'air pur.
" Buio d’inferno e di notte privata d’ogne pianeto, sotto pover cielo, quant’ esser può di nuvol tenebrata, ","L'obscurité de l'Enfer, ou d'une nuit sans aucune étoile, sous un ciel obscur comme peut l'être celle d'une nuit couverte de nuages,"
" non fece al viso mio sì grosso velo come quel fummo ch’ivi ci coperse, né a sentir di così aspro pelo, che l’occhio stare aperto non sofferse","Il ne velut pas ma vue comme cette fumée qui nous enveloppa, Et il ne m'irrita pas les yeux au point de ne pas pouvoir les tenir ouverts."
 onde la scorta mia saputa e fida mi s’accostò e l’omero m’offerse,"Alors mon sage guide s'approcha de moi, et il m'offrit son bras."
" Sì come cieco va dietro a sua guida per non smarrirsi e per non dar di cozzo in cosa che ’l molesti, o forse ancida,","Comme l'aveugle suit sa direction pour ne pas se perdre et ne pas heurter quelque chose qui lui fasse du mal ou peut-être le tuer,"
"m’andava io per l’aere amaro e sozzo, ascoltando il mio duca che diceva pur","Alors je marchais dans cet air amer et sombre, en écoutant mon maître qui me disait tout le temps:"
 «Guarda che da me tu non sia mozzo»,Fais en sorte que tu ne te sépares pas de moi.
" Io sentia voci, e ciascuna pareva pregar per pace e per misericordia l’Agnel di Dio che le peccata leva","J'entendais des voix, et chacune semblait prier pour la paix et la miséricorde de l'Agneau de Dieu, qui ôte les péchés du monde."
 Pur ‘Agnus Dei’ eran le loro essordia,"Les mots initiaux étaient toujours ""Agnus Dei"""
" una parola in tutte era e un modo, sì che parea tra esse ogne concordia",Tout le monde disait la même chose et de telle sorte qu'il semblait y avoir une totale concorde
" «Quei sono spirti, maestro, ch’i’ odo?», diss’ io",Est-ce que ce sont des esprits que j'entends ?
 Ed elli a me,Et lui à moi
" «Tu vero apprendi, e d’iracundia van solvendo il nodo»","Dites-nous la vérité, et ils purgent la peine pour leur colère."
" «Or tu chi se’ che ’l nostro fummo fendi, e di noi parli pur come se tue partissi ancor lo tempo per calendi?»","Qui es-tu, qui traverse la fumée de notre Cadre et parle de nous comme si tu partageais encore le temps ?"
 Così per una voce detto fue,C'est ce qu'a dit une voix.
 onde ’l maestro mio disse,Alors mon maître dit:
" «Rispondi, e domanda se quinci si va sùe»","Répondez, et demandez si vous montez par ici."
 E io,Et moi
" «O creatura che ti mondi per tornar bella a colui che ti fece, maraviglia udirai, se mi secondi»","Ô âme qui te purifie, Pour revenir belle à Celui qui t'a créé, Si tu me suis, tu sentiras quelque chose d'extraordinaire."
" «Io ti seguiterò quanto mi lece», rispuose",Il répondit: Je te suivrai jusqu'à ce qu'il me soit permis.
" «e se veder fummo non lascia, l’udir ci terrà giunti in quella vece»","Et si la fumée ne nous permet pas de nous voir, le son des paroles nous gardera unis."
 Allora incominciai,Alors j'ai commencé.
" «Con quella fascia che la morte dissolve men vo suso, e venni qui per l’infernale ambascia","Je monte avec cette enveloppe que la mort dissout, et je suis venu ici à travers l'enfer."
" E se Dio m’ha in sua grazia rinchiuso, tanto che vuol ch’i’ veggia la sua corte per modo tutto fuor del moderno uso, ","Et si Dieu m'a accueilli dans sa grâce, au point qu'il veut me montrer son royaume d'une manière tout à fait différente de l'usage moderne,"
" non mi celar chi fosti anzi la morte, ma dilmi, e dimmi s’i’ vo bene al varco","Ne me cache pas ton nom avant ta mort, mais dis-le-moi, et dis-moi si je vais dans la bonne direction vers l'accès au Cadre suivant."
 e tue parole fier le nostre scorte»,et tes paroles seront notre guide.
" «Lombardo fui, e fu’ chiamato Marco","Je fus Lombardo, et mon nom était Marc."
" del mondo seppi, e quel valore amai al quale ha or ciascun disteso l’arco","J'ai connu le monde, et j'ai aimé cette vertu aimable à laquelle chacun a étendu l'arc aujourd'hui."
 Per montar sù dirittamente vai»,"Pour monter, allez dans la bonne direction."
" Così rispuose, e soggiunse","Alors il répondit, et il ajouta:"
 «I’ ti prego che per me prieghi quando sù sarai»,"Je te prie de prier pour moi, quand tu seras au Paradis."
 E io a lui,Et moi à lui.
 «Per fede mi ti lego di far ciò che mi chiedi,Je te promets que je ferai ce que tu me demandes.
" ma io scoppio dentro ad un dubbio, s’io non me ne spiego",Mais j'éclate si je n'arrive pas à me débarrasser d'un doute qui me hante.
" Prima era scempio, e ora è fatto doppio ne la sentenza tua, che mi fa certo qui, e altrove, quello ov’ io l’accoppio","Avant, c'était un doute simple, alors qu'il a doublé à cause de tes paroles, qui me confirment, ici et ailleurs, ce que j'ai déjà entendu."
" Lo mondo è ben così tutto diserto d’ogne virtute, come tu mi sone, e di malizia gravido e coverto","Le monde est totalement dépourvu de toute vertu polie, comme tu me le dis, et rempli de toute méchanceté."
" ma priego che m’addite la cagione, sì ch’i’ la veggia e ch’i’ la mostri altrui","Mais s'il vous plaît, indiquez-moi la cause, pour que je la comprenne et la montre aux autres."
" ché nel cielo uno, e un qua giù la pone»","en effet, certains la placent dans les influences célestes, d'autres dans les comportements humains..."
" Alto sospir, che duolo strinse in «uhi», mise fuor prima","Au début, il a donné un profond soupir, qui s'est ensuite transformé en  ADOPTÉS"
 e poi cominciò,Puis il a commencé.
" «Frate, lo mondo è cieco, e tu vien ben da lui","Frère, le monde est aveugle, et tu montres que tu viens de là."
" Voi che vivete ogne cagion recate pur suso al cielo, pur come se tutto movesse seco di necessitate","Vous qui êtes en vie, ramenez la cause de tout au Ciel, comme s'il déterminait toute chose nécessairement."
" Se così fosse, in voi fora distrutto libero arbitrio, e non fora giustizia per ben letizia, e per male aver lutto","Si c'était le cas, il n'y aurait plus en vous le libre arbitre, et il ne serait pas juste d'être récompensé pour la vertu, et d'être puni pour la culpabilité."
 Lo cielo i vostri movimenti inizia,"Le Ciel commence vos mouvements, pas même tous"
" non dico tutti, ma, posto ch’i’ ’l dica, lume v’è dato a bene e a malizia, e libero voler","Mais même en admettant cela, vous êtes en mesure de distinguer le bien du mal, et vous avez le libre arbitre."
" che, se fatica ne le prime battaglie col ciel dura, poi vince tutto, se ben si notrica","qui, même s'il rencontre des difficultés dans les premières batailles avec les influences astrales, puis gagne tout, pourvu qu'il soit bien nourri"
 A maggior forza e a miglior natura liberi soggiacete,"Vous êtes sujets, libres, à une force majeure et à une meilleure nature."
" e quella cria la mente in voi, che ’l ciel non ha in sua cura","et cela crée en vous l'intelligence, que le ciel n'a point en son pouvoir."
" Però, se ’l mondo presente disvia, in voi è la cagione, in voi si cheggia","C'est pourquoi, si le monde actuel pèche, la raison est en vous et à vous doit être attribuée"
 e io te ne sarò or vera spia,Et je vais te donner une démonstration.
" Esce di mano a lui che la vagheggia prima che sia, a guisa di fanciulla che piangendo e ridendo pargoleggia, l’anima semplicetta che sa nulla, ","L'âme simple, qui ne sait rien, sort des mains de Celui qui l'aime, avant d'être formée, comme une jeune fille, qui pleure et rit sans savoir pourquoi,"
" salvo che, mossa da lieto fattore, volontier torna a ciò che la trastulla","à moins que, poussé par un Créateur heureux, il revienne volontiers à ce qui lui plaît"
 Di picciol bene in pria sente sapore,"Au début, il sent la saveur des biens de faible importance."
" quivi s’inganna, e dietro ad esso corre, se guida o fren non torce suo amore","C'est ici qu'il s'égare et qu'il court après eux, à moins qu'un guide ou un frein ne détourne son amour mal placé."
 Onde convenne legge per fren porre,C'est pour cela qu'il a fallu mettre un frein aux lois.
" convenne rege aver, che discernesse de la vera cittade almen la torre",Il fut nécessaire d'avoir un roi qui distinguait au moins la tour de la vraie ville.
" Le leggi son, ma chi pon mano ad esse? Nullo, però che ’l pastor che procede, rugumar può, ma non ha l’unghie fesse","Il y a des lois, mais qui les fait respecter? Personne, puisque le berger qui conduit le troupeau peut ruminer, mais il n'a pas les ongles des bêtes."
" per che la gente, che sua guida vede pur a quel ben fedire ond’ ella è ghiotta, di quel si pasce, e più oltre non chiede","donc les gens, qui voient sa direction chercher les biens terrestres dont elle est gourmande, se nourrissent de ceux-là et ne demandent rien d'autre."
" Ben puoi veder che la mala condotta è la cagion che ’l mondo ha fatto reo, e non natura che ’n voi sia corrotta","Vous pouvez bien comprendre que le mauvais guide des pontifes est la raison qui a corrompu le monde, pas votre nature influencée par les Cieux"
" Soleva Roma, che ’l buon mondo feo, due soli aver, che l’una e l’altra strada facean vedere, e del mondo e di Deo","Rome, qui construisit le monde vertueux, était habituée à avoir deux soleils, qui indiquaient les deux rues, du monde et de Dieu."
 L’un l’altro ha spento,L'un a éteint l'autre.
" ed è giunta la spada col pasturale, e l’un con l’altro insieme per viva forza mal convien che vada","et l'épée s'est unie à la pastorale, et il est inévitable que les deux choses soient mal ensemble, unies de manière forcée."
" però che, giunti, l’un l’altro non teme","Car, unis, l'un ne craint pas l'autre."
" se non mi credi, pon mente a la spiga, ch’ogn’ erba si conosce per lo seme","si tu ne me crois pas, pense à l'épi, car chaque plante se reconnaît de sa semence."
" In sul paese ch’Adice e Po riga, solea valore e cortesia trovarsi, prima che Federigo avesse briga","Dans le pays qui est traversé par Adige et Po, valeur et courtoisie étaient habituels d'être présents, avant que Frédéric II ne soit entravé"
" or può sicuramente indi passarsi per qualunque lasciasse, per vergogna di ragionar coi buoni o d’appressarsi","Maintenant il peut passer de là sans crainte quiconque ne veut pas parler aux hommes vertueux ou s'approcher d'eux, par honte."
" Ben v’èn tre vecchi ancora in cui rampogna l’antica età la nova, e par lor tardo che Dio a miglior vita li ripogna","Il y a encore trois vieillards dans lesquels l'âge antique réprimande la nouvelle, et ils espèrent que Dieu les fera bientôt passer à une meilleure vie."
" Currado da Palazzo e ’l buon Gherardo e Guido da Castel, che mei si noma, francescamente, il semplice Lombardo","Corrado da Palazzo, le bon Gherardo et Guido da Castello, que les Français indiquaient comme le simple Lombardo"
" Dì oggimai che la Chiesa di Roma, per confondere in sé due reggimenti, cade nel fango, e sé brutta e la soma»","En conclusion, l'Église de Rome, pour centraliser en elle-même les deux pouvoirs, tombe dans la boue et sale soi-même et sa charge..."
" «O Marco mio», diss’ io, «bene argomenti","J'ai dit: ""Mon Marc, tu as raison."""
 e or discerno perché dal retaggio li figli di Levì furono essenti,Et maintenant je comprends pourquoi les descendants de Lévi furent exclus de l'héritage des biens.
" Ma qual Gherardo è quel che tu per saggio di’ ch’è rimaso de la gente spenta, in rimprovèro del secol selvaggio?»","Mais qui est ce Guerardo que tu dis qu'il est resté comme exemple de l'ancien peuple, comme réprimande du siècle déchu?"
" «O tuo parlar m’inganna, o el mi tenta», rispuose a me",M'a-t-il répondu: Que tes paroles me trompent ou m'excitent?
" «ché, parlandomi tosco, par che del buon Gherardo nulla senta","En effet, en parlant avec un accent toscan, il semble que tu ne saches rien du bon Guerardo."
" Per altro sopranome io nol conosco, s’io nol togliessi da sua figlia Gaia","Je ne le connais pas par un autre surnom, à moins de l'indiquer comme le père de Gaïa."
" Dio sia con voi, ché più non vegno vosco","Que Dieu soit avec vous, car je ne peux plus vous suivre."
" Vedi l’albor che per lo fummo raia già biancheggiare, e me convien partirmi (l’angelo è ivi) prima ch’io li paia»","Voyez la lumière qui filtre à travers l'obscurité et qui est déjà blanche, et je dois me séparer de vous avant que je n'apparaisse à l'ange qui est là."
" Così tornò, e più non volle udirmi","Il s'en alla, et ne voulut plus m'écouter."
" Ricorditi, lettor, se mai ne l’alpe ti colse nebbia per la qual vedessi non altrimenti che per pelle talpe, ","Souviens-toi, lecteur, s'il t'a surpris dans la montagne pour que tu ne vois rien comme une taupe avec des yeux couverts de peau,"
" come, quando i vapori umidi e spessi a diradar cominciansi, la spera del sol debilemente entra per essi",comment le soleil pénètre faiblement à travers les vapeurs humides et épaisses quand ceux-ci commencent à se disperser
" e fia la tua imagine leggera in giugnere a veder com’ io rividi lo sole in pria, che già nel corcar era","et ton imagination pourra facilement comprendre comment je revis au début le soleil, qui était maintenant près du coucher du soleil"
" Sì, pareggiando i miei co’ passi fidi del mio maestro, usci’ fuor di tal nube ai raggi morti già ne’ bassi lidi","Ainsi, en adaptant mes pas à ceux de mon maître, je sortis de cette fumée et je revis les rayons du soleil, déjà près de l'horizon."
" O imaginativa che ne rube talvolta sì di fuor, ch’om non s’accorge perché dintorno suonin mille tube, chi move te, se ’l senso non ti porge? ","Ou imagination, qui nous détournent parfois de ce qui nous arrive au point que l'on ne remarque même pas qu'ils sonnent mille trompettes, qui vous génère si vous ne tirez pas d'un sentiment?"
" Moveti lume che nel ciel s’informa, per sé o per voler che giù lo scorge","Il te crée une lumière qui naît dans le Ciel, en lui-même ou par la volonté divine qui la conduit vers la Terre."
" De l’empiezza di lei che mutò forma ne l’uccel ch’a cantar più si diletta, ne l’imagine mia apparve l’orma","Dans mon imagination apparut la figure de celle, impie, qui se transforma en l'oiseau qui s'amusait le plus à chanter."
" e qui fu la mia mente sì ristretta dentro da sé, che di fuor non venìa cosa che fosse allor da lei ricetta",C'est là que mon esprit s'est tellement concentré qu'il n'y avait rien qui puisse me détourner de l'extérieur.
" Poi piovve dentro a l’alta fantasia un crucifisso, dispettoso e fero ne la sua vista, e cotal si moria","Puis, dans mon imagination profonde, j'ai vu un homme crucifié, avec l'air plein d'amertume indigne, qui mourait de cette façon."
" intorno ad esso era il grande Assüero, Estèr sua sposa e ’l giusto Mardoceo, che fu al dire e al far così intero","Il y avait autour de lui le grand roi Assuérus, sa femme Esther, et le juste Mardochée, qui fut si intègre dans ses paroles et dans ses actions."
" E come questa imagine rompeo sé per sé stessa, a guisa d’una bulla cui manca l’acqua sotto qual si feo, ","Et dès que cette image disparut en elle-même, comme une bulle qui disparaît parce qu'il n'y a plus d'eau sous elle,"
" surse in mia visïone una fanciulla piangendo forte, e dicea","Une jeune fille qui pleurait désespérément apparut dans mon esprit, et elle disait:"
" «O regina, perché per ira hai voluto esser nulla? Ancisa t’hai per non perder Lavina","Ô reine, pourquoi as-tu voulu te détruire à cause de ta colère? Tu t'es suicidée pour ne pas perdre Lavinia."
 or m’hai perduta,"Maintenant, tu m'as vraiment perdue."
" Io son essa che lutto, madre, a la tua pria ch’a l’altrui ruina»","Je suis ici en train de me faire du mal, mère, à cause de ta ruine avant celle des autres."
" Come si frange il sonno ove di butto nova luce percuote il viso chiuso, che fratto guizza pria che muoia tutto","Comme le sommeil s'arrête, quand soudainement une lumière frappe les yeux fermés, il disparaît peu à peu à la fois."
" così l’imaginar mio cadde giuso tosto che lume il volto mi percosse, maggior assai che quel ch’è in nostro uso",Mon imagination s'est éteinte dès que le visage a été frappé par une lumière beaucoup plus intense que celle à laquelle nous sommes habitués.
" I’ mi volgea per veder ov’ io fosse, quando una voce disse ","Je me retournais pour voir où j'étais, quand une voix m'a dit:"
" «Qui si monta», che da ogne altro intento mi rimosse","Là, on monte et elle m'éloignit de tout autre dessein."
" e fece la mia voglia tanto pronta di riguardar chi era che parlava, che mai non posa, se non si raffronta","Et il m'a rempli d'un tel désir de regarder qui il parlait, qu'il ne se serait jamais reposé sans le satisfaire."
" Ma come al sol che nostra vista grava e per soverchio sua figura vela, così la mia virtù quivi mancava","Mais ma vision était insuffisante à cela, comme le serait le soleil qui éblouit nos yeux et ne nous permet pas de le voir pour trop de luminosité."
" «Questo è divino spirito, che ne la via da ir sù ne drizza sanza prego, e col suo lume sé medesmo cela","C'est un esprit divin qui, sans avoir besoin de le prier, nous dirige sur le chemin pour monter et, avec son éclat, cache son apparence."
" Sì fa con noi, come l’uom si fa sego",Il se comporte avec nous comme l'homme le fait avec lui-même
" ché quale aspetta prego e l’uopo vede, malignamente già si mette al nego","Car celui qui voit le besoin et attend d'être prié, se prépare méchamment à refuser son aide."
 Or accordiamo a tanto invito il piede,"Maintenant, récupérons son invitation."
" procacciam di salir pria che s’abbui, ché poi non si poria, se ’l dì non riede»","Essayons de monter avant qu'il fasse nuit, car après, ce serait impossible avant que le jour ne revienne."
" Così disse il mio duca, e io con lui volgemmo i nostri passi ad una scala","C'est ce qu'a dit mon maître, et avec lui j'ai tourné mes pas vers une échelle."
" e tosto ch’io al primo grado fui, senti’mi presso quasi un muover d’ala e ventarmi nel viso e dir","Dès que j'étais sur la première marche, j'entendis près de mon visage un battement d'ailes et un souffle de vent, tandis qu'une voix disait:"
" ‘Beati pacifici, che son sanz’ ira mala’","Heureux les humbles, qui n'ont pas de colère méchante!"
" Già eran sovra noi tanto levati li ultimi raggi che la notte segue, che le stelle apparivan da più lati",Les derniers rayons du soleil qui est suivi de la nuit étaient si hauts au-dessus de nous que les étoiles apparaissaient de nombreux côtés.
" ‘O virtù mia, perché sì ti dilegue?’, fra me stesso dicea, ","Je disais entre moi et moi 'O ma vertu, pourquoi m'abandonnes-tu ainsi?',"
 ché mi sentiva la possa de le gambe posta in triegue,Car j'avais l'impression de perdre la force de mes jambes.
" Noi eravam dove più non saliva la scala sù, ed eravamo affissi, pur come nave ch’a la piaggia arriva","Nous étions là où l'échelle n'allait pas plus loin, et nous étions comme un bateau qui arrivait à l'avant."
" E io attesi un poco, s’io udissi alcuna cosa nel novo girone",J'ai attendu un peu pour entendre quelque chose de nouveau dans ce cadre.
" poi mi volsi al maestro mio, e dissi",Puis je me suis tourné vers mon maître et j'ai dit:
" «Dolce mio padre, dì, quale offensione si purga qui nel giro dove semo? Se i piè si stanno, non stea tuo sermone»","Mon père, dis-moi, quelle est la faute dans le Cadre où nous sommes? Si tes pieds restent immobiles, que ton enseignement ne s'arrête pas!"
 Ed elli a me,Et lui à moi
" «L’amor del bene, scemo del suo dover, quiritta si ristora","L'amour du bien s'expose ici, quand il manque de son devoir."
 qui si ribatte il mal tardato remo,"Ici, on redit le rame qui a été trop lent à la vie"
" Ma perché più aperto intendi ancora, volgi la mente a me, e prenderai alcun buon frutto di nostra dimora»","Mais pour que tu comprennes encore plus clairement, tourne ton attention vers moi, et tu auras de bons fruits de notre séjour."
" «Né creator né creatura mai», cominciò el, «figliuol, fu sanza amore, o naturale o d’animo","Ni le Créateur, ni aucune créature, fils, n'a jamais été sans amour, naturel ou d'élection,"
 e tu ’l sai,Et tu le sais.
