Original,Translate
" E ’l segnor mi parea, benigno e mite, risponder lei con viso temperato",Il semblait que le gentil et doux dames répliquait avec une expression sereine.
" «Che farem noi a chi mal ne disira, se quei che ci ama è per noi condannato?», ",Que devrions - nous faire si nous punissons ceux qui nous aiment?
" Poi vidi genti accese in foco d’ira con pietre un giovinetto ancider, forte gridando a sé pur","Quand je me suis retournée, j'ai vu un groupe de gens lapider un jeune homme, hurlant en colère les uns contre les autres."
" «Martira, martira»", "Martyre Martyre"
" E lui vedea chinarsi, per la morte che l’aggravava già, inver’ la terra, ma de li occhi facea sempre al ciel porte, ","Je regardais alors que lui, mourant presque à la limite de sa vie, se penchait à terre, mais encore le regard tourné vers le ciel invoquait la bénédiction de Dieu."
" orando a l’alto Sire, in tanta guerra, che perdonasse a’ suoi persecutori, con quello aspetto che pietà diserra","Malgré tant de violence, avec un air de pitié, elle pardonne à ses persécuteurs."
" Quando l’anima mia tornò di fori a le cose che son fuor di lei vere, io riconobbi i miei non falsi errori","Quand j'ai été à nouveau capable de percevoir le monde extérieur, je me suis rendu compte que les visions que j'avais eues étaient vraies."
" Lo duca mio, che mi potea vedere far sì com’ om che dal sonno si slega, disse","Mon maître, m'observant comme si je me réveillais lentement du sommeil, dit-il."
" «Che hai che non ti puoi tenere, ma se’ venuto più che mezza lega velando li occhi e con le gambe avvolte, a guisa di cui vino o sonno piega?»","Avez-vous quelque chose de mal qui vous fait marcher en boiteux plus d'une demi-ligue, les yeux voilés et la vue trouble, comme si vous aviez été drogué par le vin ou le sommeil ?"
" «O dolce padre mio, se tu m’ascolte, io ti dirò», diss’ io, «ciò che m’apparve quando le gambe mi furon sì tolte»","J'ai dit: Écoute-moi, mon cher père! Je te raconterai ce qui m'est arrivé alors que ma force m'abandonnait."
 Ed ei,"Il l'aimait, il avait un fort sentiment d'affection envers lui."
" «Se tu avessi cento larve sovra la faccia, non mi sarian chiuse le tue cogitazion, quantunque parve","Même si tu avais porté cent masques, tu n'aurais pas pu me cacher tes pensées les plus petites."
 Ciò che vedesti fu perché non scuse d’aprir lo core a l’acque de la pace che da l’etterno fonte son diffuse,"Tu as vu quelque chose qui voulait te convaincre de ne pas fermer ton esprit à la paix, venant de la source sans fin."
" Non dimandai “Che hai?” per quel che face chi guarda pur con l’occhio che non vede, quando disanimato il corpo giace","Je ne t'ai pas demandé ce que j'avais comme il le fait avec l'œil extérieur, quand le corps est inanimé."
 ma dimandai per darti forza al piede,Je t'ai demandé d'augmenter le rythme.
" così frugar conviensi i pigri, lenti ad usar lor vigilia quando riede»",Nous devons encourager ceux qui sont paresseux et réticents à se relever quand ils se réveillent.
" Noi andavam per lo vespero, attenti oltre quanto potean li occhi allungarsi contra i raggi serotini e lucenti","Nous marchions dans la soirée tiède, avec nos regards projetés en avant éclairés par les rayons du soleil bas et lumineux."
 Ed ecco a poco a poco un fummo farsi verso di noi come la notte oscuro,"Une cape de fumée s'approchait lentement de nous, sombre comme la nuit."
 né da quello era loco da cansarsi,Il n'y avait pas d'issue.
 Questo ne tolse li occhi e l’aere puro,Ils furent aveuglés et privés de l'air frais.
" Buio d’inferno e di notte privata d’ogne pianeto, sotto pover cielo, quant’ esser può di nuvol tenebrata, ","Un ciel impénétrable, si dense qu'il ne laisse entrevoir aucune étoile, comme celui que l'on a en une nuit de pluie ou de brouillard; c'est comme l'obscurité de l'Enfer."
" non fece al viso mio sì grosso velo come quel fummo ch’ivi ci coperse, né a sentir di così aspro pelo, che l’occhio stare aperto non sofferse","Je n'ai pas voilé ma vue comme la fumée qui nous enveloppait, et ils ne m'ont pas rougi les yeux au point de ne pas pouvoir les tenir ouverts."
 onde la scorta mia saputa e fida mi s’accostò e l’omero m’offerse,Mon guide aimable s'est approché de moi et m'a proposé son soutien.
" Sì come cieco va dietro a sua guida per non smarrirsi e per non dar di cozzo in cosa che ’l molesti, o forse ancida,","Comme un aveugle s'accroche à la conduite pour s'orienter et procéder sans crainte de se blesser ou, pire, d'être tué."
"m’andava io per l’aere amaro e sozzo, ascoltando il mio duca che diceva pur","en marchant dans l'atmosphère sombre et sombre, j'écoutais mon professeur qui m'encourageait sans cesse à aller de l'avant."
 «Guarda che da me tu non sia mozzo»,Assure-toi de rester avec moi.
" Io sentia voci, e ciascuna pareva pregar per pace e per misericordia l’Agnel di Dio che le peccata leva","J'entendais les prières de multitudes, implorant la grâce et la miséricorde du Seigneur afin de vaincre le péché."
 Pur ‘Agnus Dei’ eran le loro essordia,L'expression initiale était toujours 'Agnus Dei'.
" una parola in tutte era e un modo, sì che parea tra esse ogne concordia",cinq voix parlaient comme si elles n'étaient qu'une seule voix.
" «Quei sono spirti, maestro, ch’i’ odo?», diss’ io",J'ai demandé au maître: Est-ce que je sens la présence d'une entité spirituelle?
 Ed elli a me,Il a dit... Il m'a dit que...
" «Tu vero apprendi, e d’iracundia van solvendo il nodo»","Reconnais la vérité, et ils doivent supporter les conséquences de leur exutoire."
" «Or tu chi se’ che ’l nostro fummo fendi, e di noi parli pur come se tue partissi ancor lo tempo per calendi?»","Qu'en est-il de toi, voyageant à travers notre cadre et parlant de nous comme si nous étions encore connectés ?"
 Così per una voce detto fue,loinUne voix venant d'une distance considérable dit ainsi.
 onde ’l maestro mio disse,Mon professeur a alors déclaré.
" «Rispondi, e domanda se quinci si va sùe»",Pouvez-vous demander si vous pouvez monter de ce côté ?
 E io,Je suis là.
" «O creatura che ti mondi per tornar bella a colui che ti fece, maraviglia udirai, se mi secondi»","Ô esprit, purifie-toi pour resplendir de nouveau devant Celui qui t'a formé; si tu m'accompagnes, tu trouveras quelque chose d'étonnant."
" «Io ti seguiterò quanto mi lece», rispuose","Il répondit: ""Je suivrai jusqu'où je pourrai le faire."""
" «e se veder fummo non lascia, l’udir ci terrà giunti in quella vece»","Même si la brume nous empêche de nous voir, nos paroles serviront de collants."
 Allora incominciai,J'ai commencé à jouer à des matchs.
" «Con quella fascia che la morte dissolve men vo suso, e venni qui per l’infernale ambascia","Je monte avec cette carapace que la mort désintègre, et je suis arrivé jusqu'ici à travers les flammes de l'Enfer."
" E se Dio m’ha in sua grazia rinchiuso, tanto che vuol ch’i’ veggia la sua corte per modo tutto fuor del moderno uso, ","Si Dieu m'a accordé Sa bienveillance, au point de vouloir que je contemple son royaume avec des yeux différents de ceux de notre époque,"
" non mi celar chi fosti anzi la morte, ma dilmi, e dimmi s’i’ vo bene al varco","Ne me cache pas ton nom avant ta disparition, mais fais-moi participer, et dis-moi si je vais dans la bonne direction pour avoir accès à l'autre Cadre."
 e tue parole fier le nostre scorte»,Tes paroles serviront de guide pour nous.
" «Lombardo fui, e fu’ chiamato Marco","Mon nom était Marco, et je venais de Lombardie."
" del mondo seppi, e quel valore amai al quale ha or ciascun disteso l’arco",Je connaissais le monde et j'appréciais cette grâce que tout le monde a embrassé aujourd'hui.
 Per montar sù dirittamente vai»,Dirigez-vous dans la bonne direction pour monter.
" Così rispuose, e soggiunse","Il répliqua ainsi, et continua en disant:"
 «I’ ti prego che per me prieghi quando sù sarai»,Souviens-toi de moi quand tu seras dans le royaume des cieux.
 E io a lui,"Moi, à mon tour, à lui."
 «Per fede mi ti lego di far ciò che mi chiedi,Je te promets que je respecterai tes exigences.
" ma io scoppio dentro ad un dubbio, s’io non me ne spiego","Si je n'arrive pas à me débarrasser d'un souci tourmenté, je vais exploser."
" Prima era scempio, e ora è fatto doppio ne la sentenza tua, che mi fa certo qui, e altrove, quello ov’ io l’accoppio","J'avais déjà entendu parler de ce doute, mais tes paroles l'ont rendu plus fort et plus solide, ici comme ailleurs."
" Lo mondo è ben così tutto diserto d’ogne virtute, come tu mi sone, e di malizia gravido e coverto",Tu me dis que le monde est complètement dépourvu de toute gentillesse et plein de malice.
" ma priego che m’addite la cagione, sì ch’i’ la veggia e ch’i’ la mostri altrui",Pouvez-vous m'expliquer pourquoi je peux la comprendre et l'exposer à d'autres ?
" ché nel cielo uno, e un qua giù la pone»","Certains attribuent les malheurs à l'influence du ciel, tandis que d'autres aux actions des humains."
" Alto sospir, che duolo strinse in «uhi», mise fuor prima","Au début, il a donné un soupir profond, qui s'est transformé en un ""uhi."""
 e poi cominciò,"Il pleut, et la pluie tomba."
" «Frate, lo mondo è cieco, e tu vien ben da lui","""Frère, la terre est obtuse et montre que tu es originaire de là."""
" Voi che vivete ogne cagion recate pur suso al cielo, pur come se tutto movesse seco di necessitate","Attribuez toutes choses nécessairement au Ciel, comme si c'était une force vivante qui déterminait les événements de votre existence."
" Se così fosse, in voi fora distrutto libero arbitrio, e non fora giustizia per ben letizia, e per male aver lutto","Si cela était vrai, votre libre arbitre serait limité, et il ne serait pas juste de récompenser la vertu ou de punir la culpabilité."
 Lo cielo i vostri movimenti inizia,"L'Univers guide vos actions, et tout le monde n'en est pas conscient."
" non dico tutti, ma, posto ch’i’ ’l dica, lume v’è dato a bene e a malizia, e libero voler","Même si c'est vrai, vous avez la capacité de discerner entre ce qui est bien et mal, et une liberté de choix."
" che, se fatica ne le prime battaglie col ciel dura, poi vince tutto, se ben si notrica","Bien que les premières batailles avec les influences astrales soient difficiles à affronter, il est toujours possible de gagner n'importe quel prix, à condition de maintenir une bonne alimentation."
 A maggior forza e a miglior natura liberi soggiacete,"Vous êtes soumis, avec liberté, à une force supérieure et à une essence meilleure."
" e quella cria la mente in voi, che ’l ciel non ha in sua cura","L'intellect que le ciel ne peut pas générer en vous, est créé par eux-mêmes."
" Però, se ’l mondo presente disvia, in voi è la cagione, in voi si cheggia","Si le monde présent présente des défauts, c'est à vous que revient la responsabilité et c'est à vous qu'il revient."
 e io te ne sarò or vera spia,Je donnerais une preuve à mon intention maintenant.
" Esce di mano a lui che la vagheggia prima che sia, a guisa di fanciulla che piangendo e ridendo pargoleggia, l’anima semplicetta che sa nulla, ","La simple âme, encore ignorante de tout, est créée et guidée dans le monde par l'amour de Celui qui la forme: comme si elle était une enfant qui rit sans bien comprendre le motif de son jubilation ou pleure dans des larmes inexplicables."
" salvo che, mossa da lieto fattore, volontier torna a ciò che la trastulla","s'il est inspiré par le plaisir du Créateur, il retourne avec joie au lieu qui lui donne satisfaction."
 Di picciol bene in pria sente sapore,"Tout d'abord, il a goûté aux biens de faible valeur."
" quivi s’inganna, e dietro ad esso corre, se guida o fren non torce suo amore","Il y a ici quelqu'un qui est trompé, qui les poursuit sans relâche, à moins qu'il ne soit convaincu par un mentor ou un frein d'éloigner son amour mal placé."
 Onde convenne legge per fren porre,C'est pour cela qu'il a fallu régler les choses par des lois.
" convenne rege aver, che discernesse de la vera cittade almen la torre",Il était essentiel qu'un souverain identifie au moins la tour de la ville royale.
" Le leggi son, ma chi pon mano ad esse? Nullo, però che ’l pastor che procede, rugumar può, ma non ha l’unghie fesse","Personne n'a le pouvoir de faire respecter les lois, car le berger qui accompagne le troupeau peut mâcher, mais il n'est pas en mesure de le contrôler."
" per che la gente, che sua guida vede pur a quel ben fedire ond’ ella è ghiotta, di quel si pasce, e più oltre non chiede","Les gens, qui observent sa direction chercher avec avidité des biens terrestres, se rassasient d'eux et ne veulent rien d'autre."
" Ben puoi veder che la mala condotta è la cagion che ’l mondo ha fatto reo, e non natura che ’n voi sia corrotta","On peut facilement voir comment la mauvaise conduite des Papes a été à la base de la décadence du monde, ce n'est pas à cause de vous que vous avez été influencés par ce qui se passe dans le Ciel."
" Soleva Roma, che ’l buon mondo feo, due soli aver, che l’una e l’altra strada facean vedere, e del mondo e di Deo","La prestigieuse Rome, célèbre pour avoir créé une société moralement correcte, employait deux figures qui représentaient les deux voies: la voie du monde et celle de Dieu."
 L’un l’altro ha spento,L'un a éteint le feu de l'autre.
" ed è giunta la spada col pasturale, e l’un con l’altro insieme per viva forza mal convien che vada","L'épée et le pastoral se sont trouvés obligés de vivre ensemble, mais leur union ne pouvait être qu'un désastre."
" però che, giunti, l’un l’altro non teme","Quand ils sont unis, aucun pouvoir n'a peur de l'autre."
" se non mi credi, pon mente a la spiga, ch’ogn’ erba si conosce per lo seme","pense à l'origine, car tout se reconnaît depuis son commencement."
" In sul paese ch’Adice e Po riga, solea valore e cortesia trovarsi, prima che Federigo avesse briga","Avant l'entrave de Frédéric II, dans la région où Adige et Po coulent, l'honneur et la gentillesse étaient communs."
" or può sicuramente indi passarsi per qualunque lasciasse, per vergogna di ragionar coi buoni o d’appressarsi","Quiconque ne souhaite pas converser avec des personnes de haute moralité ou s'y approcher, par pudeur, peut le faire sans crainte."
" Ben v’èn tre vecchi ancora in cui rampogna l’antica età la nova, e par lor tardo che Dio a miglior vita li ripogna","Il y a encore trois personnes âgées qui désirent ardemment leur départ, considérant le temps présent inférieur au temps passé, et confiant dans l'aide divine pour que cela se produise rapidement."
" Currado da Palazzo e ’l buon Gherardo e Guido da Castel, che mei si noma, francescamente, il semplice Lombardo","Corrado de Palazzo, Gherardo bien-aimé et Guido de Castello, connu sous le nom de Lombardo par les Français."
" Dì oggimai che la Chiesa di Roma, per confondere in sé due reggimenti, cade nel fango, e sé brutta e la soma»","Il souligne que l'Eglise de Rome, en essayant de concentrer les deux pouvoirs sous son contrôle, est tombée dans une situation indécente mettant ainsi en péril elle-même et ses responsabilités."
" «O Marco mio», diss’ io, «bene argomenti","Je me suis exclamé à Marco: ""Tu as tout à fait raison!"""
 e or discerno perché dal retaggio li figli di Levì furono essenti,Je comprends maintenant pourquoi les descendants de Lévi n'ont pas reçu l'héritage des possessions.
" Ma qual Gherardo è quel che tu per saggio di’ ch’è rimaso de la gente spenta, in rimprovèro del secol selvaggio?»",Qui est Guerardo dont vous parlez qui met en garde tout le vieux peuple et représente la chute du monde moderne?
" «O tuo parlar m’inganna, o el mi tenta», rispuose a me","Elle m'a dit: ""Ou bien que tes mots soient débordés ou que ma curiosité m'excite ?"""
" «ché, parlandomi tosco, par che del buon Gherardo nulla senta","Parlant avec un accent typique de Toscane, il semble que vous n'avez aucune connaissance du cher Gherardo."
" Per altro sopranome io nol conosco, s’io nol togliessi da sua figlia Gaia","Je ne le connais pas d'un autre nom, sauf pour l'identifier comme le parent de Gaïa."
" Dio sia con voi, ché più non vegno vosco","Que Dieu vous guide, n'ayant plus la possibilité de vous accompagner."
" Vedi l’albor che per lo fummo raia già biancheggiare, e me convien partirmi (l’angelo è ivi) prima ch’io li paia»","Je regarde la lumière qui brille à travers les ténèbres, et je dois me séparer de vous avant de paraître à l'ange debout là."
" Così tornò, e più non volle udirmi",Il s'éloigna sans m'écouter plus loin.
" Ricorditi, lettor, se mai ne l’alpe ti colse nebbia per la qual vedessi non altrimenti che per pelle talpe, ","Souviens-toi, lecteur, si jamais tu te retrouves dans un brouillard si dense que tu ne peux rien voir, comme une taupe obtuse qui a les yeux recouverts de sa peau."
" come, quando i vapori umidi e spessi a diradar cominciansi, la spera del sol debilemente entra per essi","comme les vapeurs humides et épaisses se dispersent, la lumière du soleil commence à pénétrer faiblement."
" e fia la tua imagine leggera in giugnere a veder com’ io rividi lo sole in pria, che già nel corcar era","Tu pourras facilement t'imaginer comme le soleil, qui était sur le point de se coucher, apparut devant moi."
" Sì, pareggiando i miei co’ passi fidi del mio maestro, usci’ fuor di tal nube ai raggi morti già ne’ bassi lidi",".En suivant les pas confiants de mon mentor, je sortis du brouillard et le soleil se levait à l'horizon."
" O imaginativa che ne rube talvolta sì di fuor, ch’om non s’accorge perché dintorno suonin mille tube, chi move te, se ’l senso non ti porge? ","Oh imagination, parfois vous nous faites détourner l'attention de ce qui se passe autour de nous que nous ne voyons même pas si elle se fait sentir le son d'un millier de trompettes. Mais qui vous a créé sinon des sensations?"
" Moveti lume che nel ciel s’informa, per sé o per voler che giù lo scorge","Il crée une lumière céleste qui descend sur Terre, peut-être par la volonté divine."
" De l’empiezza di lei che mutò forma ne l’uccel ch’a cantar più si diletta, ne l’imagine mia apparve l’orma","Une image d'elle, méchante, m'apparut dans mon esprit, et elle se changea en un oiseau qui chantait avec plaisir."
" e qui fu la mia mente sì ristretta dentro da sé, che di fuor non venìa cosa che fosse allor da lei ricetta",Mon esprit était tellement focalisé que rien d'extérieur ne pouvait détourner mon attention.
" Poi piovve dentro a l’alta fantasia un crucifisso, dispettoso e fero ne la sua vista, e cotal si moria","Je regardai, avec une douleur intense, un homme crucifié qui mourait sous un terrible mépris. Dans le monde obscur de l'imagination, ce spectacle tragique m'a frappé au fond du cœur."
" intorno ad esso era il grande Assüero, Estèr sua sposa e ’l giusto Mardoceo, che fu al dire e al far così intero","Le grand roi Assuérus, sa femme Esther et Mardochée, qui a agi si bien avec ses paroles et ses actions, étaient autour de lui."
" E come questa imagine rompeo sé per sé stessa, a guisa d’una bulla cui manca l’acqua sotto qual si feo, ",et juste après que cette image se dissout comme une bulle d'air disparue quand l'eau sous elle est finie.
" surse in mia visïone una fanciulla piangendo forte, e dicea",":Une image d'une jeune fille en larmes m'afficha soudainement à l'esprit, qui annonçait avec désespoir:"
" «O regina, perché per ira hai voluto esser nulla? Ancisa t’hai per non perder Lavina","?O reine, pourquoi as-tu pris la vie à cause de ta fureur? As-tu pris cette mesure radicale pour ne pas te séparer de Lavinia?"
 or m’hai perduta,"Maintenant, tu m'as vraiment perdue."
" Io son essa che lutto, madre, a la tua pria ch’a l’altrui ruina»","Maman, je suis plus désolée pour ton malheur que pour n'importe qui d'autre."
" Come si frange il sonno ove di butto nova luce percuote il viso chiuso, che fratto guizza pria che muoia tutto","Comme une lumière pénètre soudainement les yeux fermés, perturbant le sommeil, il disparaît progressivement peu à peu."
" così l’imaginar mio cadde giuso tosto che lume il volto mi percosse, maggior assai che quel ch’è in nostro uso","Après l'arrivée d'une lumière plus aveuglante que la moyenne, l'imagination a cessé de fonctionner."
" I’ mi volgea per veder ov’ io fosse, quando una voce disse ","Je me suis tourné pour savoir où j'étais quand j'ai entendu une voix dire: ""Voici que tu es."""
" «Qui si monta», che da ogne altro intento mi rimosse","Ici, c'est un lieu de montée, ce qui m'a détourné de toute autre intention."
" e fece la mia voglia tanto pronta di riguardar chi era che parlava, che mai non posa, se non si raffronta","J'ai eu une telle envie de voir qui parlait, que je n'aurais jamais pu me retenir jusqu'à ce que j'obtienne ma curiosité."
" Ma come al sol che nostra vista grava e per soverchio sua figura vela, così la mia virtù quivi mancava","La luminosité du soleil était si intense que je n'arrivais pas à le voir, que ma capacité visuelle serait insuffisante."
" «Questo è divino spirito, che ne la via da ir sù ne drizza sanza prego, e col suo lume sé medesmo cela","C'est un don divin, qui n'a pas besoin de prières pour nous guider sur la bonne voie et l'orner de sa magnificence en nous cachant son vrai aspect."
" Sì fa con noi, come l’uom si fa sego",Il s'agit de nous comme il se retiendra lui-même.
" ché quale aspetta prego e l’uopo vede, malignamente già si mette al nego","Celui qui remarque la nécessité de quelqu'un, mais qui attend d'être prié pour l'aider, se prépare malicieusement à rejeter l'aide."
 Or accordiamo a tanto invito il piede,Voyons si nous pouvons prendre son invitation.
" procacciam di salir pria che s’abbui, ché poi non si poria, se ’l dì non riede»","Nous faisons tout notre possible pour atteindre le sommet avant que les ténèbres ne descendent, car il serait impossible d'attendre jusqu'à l'aube."
" Così disse il mio duca, e io con lui volgemmo i nostri passi ad una scala","C'est ce que mon maître a dit, et je l'ai suivi vers une échelle."
" e tosto ch’io al primo grado fui, senti’mi presso quasi un muover d’ala e ventarmi nel viso e dir",": ""Tu es sur la bonne voie"" Quand j'ai franchi le seuil, les ailes d'un oiseau m'ont effleuré le visage et un souffle de vent a accompagné les paroles que j'ai entendues: ""Tu marches sur la bonne voie."""
" ‘Beati pacifici, che son sanz’ ira mala’",Ceux qui ont une attitude douce et ne sont pas victimes de choléra mauvais seront bénis.
" Già eran sovra noi tanto levati li ultimi raggi che la notte segue, che le stelle apparivan da più lati",Les couleurs du dernier soleil qui laissa de la place à la nuit étaient si vives que les étoiles lumineuses s'aperçoivent de tous les angles.
" ‘O virtù mia, perché sì ti dilegue?’, fra me stesso dicea, ","Je pensais entre moi et moi ""Oh, pourquoi ma force intérieure m'abandonne-t-elle comme ça ?"""
 ché mi sentiva la possa de le gambe posta in triegue,Je sentais mes jambes s'affaiblir.
" Noi eravam dove più non saliva la scala sù, ed eravamo affissi, pur come nave ch’a la piaggia arriva","Nous ne pouvions pas aller plus loin, comme un navire amarré à son port d'arrivée, l'échelle ne nous permettait pas de monter."
" E io attesi un poco, s’io udissi alcuna cosa nel novo girone","Dans ce tableau, j'ai attendu un peu avant d'en prendre quelque chose que je n'avais jamais vu."
" poi mi volsi al maestro mio, e dissi","J'ai regardé mon maître, et je lui ai dit:"
" «Dolce mio padre, dì, quale offensione si purga qui nel giro dove semo? Se i piè si stanno, non stea tuo sermone»","Oh, mon cher père, comment puis-je faire l'expérience de la punition dans ce cadre de temps? Si nous perduisons dans le calme, ne cesse pas ton apport d'enseignements."
 Ed elli a me,Il me parlait.
" «L’amor del bene, scemo del suo dover, quiritta si ristora","Ici, on punit l'amour de la bonté au cas où sa tâche ne serait pas accomplie."
 qui si ribatte il mal tardato remo,"Ici, on réprimande le rame qui a été trop lent pendant son existence."
" Ma perché più aperto intendi ancora, volgi la mente a me, e prenderai alcun buon frutto di nostra dimora»","Pour vous aider à mieux comprendre, faites attention à mes paroles et profitez de notre rencontre."
" «Né creator né creatura mai», cominciò el, «figliuol, fu sanza amore, o naturale o d’animo","Ni le Créateur, ni aucune créature, mon cher, n'ont jamais été privés d'amour, qu'il soit inné ou choisi."
 e tu ’l sai,Tu le sais bien.
" Lo naturale è sempre sanza errore, ma l’altro puote errar per malo obietto o per troppo o per poco di vigore","L'amour spontané est caractérisé par un comportement vertueux, au contraire celui qui est délibérément dirigé vers une personne inadaptée et encore sujet à être affaibli ou renforcé de manière erronée."
" Mentre ch’elli è nel primo ben diretto, e ne’ secondi sé stesso misura, esser non può cagion di mal diletto","Tant que l'amour est centré sur la bienveillance et distribué de manière équilibrée entre tous, il n'y aurait ni péché ni complaisance."
" ma quando al mal si torce, o con più cura o con men che non dee corre nel bene, contra ’l fattore adovra sua fattura","quand il s'adresse au mal plutôt que dans la direction du bien, avec moins ou plus de zèle qu'il ne serait nécessaire, l'être humain agit en opposition avec son Créateur."
 Quinci comprender puoi ch’esser convene amor sementa in voi d’ogne virtute e d’ogne operazion che merta pene,"Tout ce que vous faites, toute vertu et toute action punissable sont dus à l'amour que vous nourrissez en vous-mêmes."
" Or, perché mai non può da la salute amor del suo subietto volger viso, da l’odio proprio son le cose tute",".Comme l'amour ne peut jamais entraver le salut d'un individu, les créatures sont protégées de l'autodestruction causée par des sentiments négatifs envers elles-mêmes."
" e perché intender non si può diviso, e per sé stante, alcuno esser dal primo, da quello odiare ogne effetto è deciso","Puisque Dieu ne peut être séparé d'une créature quelconque et qu'aucune créature ne peut subsister seule, il est impossible de haïr Dieu."
" Resta, se dividendo bene stimo, che ’l mal che s’ama è del prossimo","Si mon jugement est correct, l'amour direct envers quelqu'un qui cause de la douleur à l'autre ne désire pas le bien du prochain."
 ed esso amor nasce in tre modi in vostro limo,cet amour peut prendre vie dans trois formes différentes dans votre nature
" È chi, per esser suo vicin soppresso, spera eccellenza, e sol per questo brama ch’el sia di sua grandezza in basso messo","Il y a ceux qui espèrent l'emporter en faisant passer le voisin au second plan, désirant qu'il perde son importance."
" è chi podere, grazia, onore e fama teme di perder perch’ altri sormonti, onde s’attrista sì che ’l contrario ama","pour l'autre Il y a ceux qui sont attristés au point de désirer le contraire de ce qu'ils veulent pour eux-mêmes, afin de ne pas souffrir la menace d'être surmonté dans le pouvoir, la faveur, l'honneur et la renommée."
" ed è chi per ingiuria par ch’aonti, sì che si fa de la vendetta ghiotto, e tal convien che ’l male altrui impronti","Il y a des gens qui s'épanouit tellement à la suite d'une offense qu'ils désirent se venger et, par conséquent, préparer le mal pour l'autre."
 Questo triforme amor qua giù di sotto si piange,L'amour à trois voies est sévèrement réprimé dans les cadres ci-dessous
" or vo’ che tu de l’altro intende, che corre al ben con ordine corrotto","Maintenant, je veux que tu penses à comment d'autres peuvent essayer de faire le bien mal."
" Ciascun confusamente un bene apprende nel qual si queti l’animo, e disira","Tout le monde a une idée vague d'un bien suprême, qui puisse satisfaire leur âme, et ils le rêvent."
 per che di giugner lui ciascun contende,chacun tente de réussir dans l'entreprise
" Se lento amore a lui veder vi tira o a lui acquistar, questa cornice, dopo giusto penter, ve ne martira","Si vous êtes trop faible dans l'amour pour le rechercher ou l'atteindre, alors ce cadre vous inflige la juste punition pour vos repentances."
 Altro ben è che non fa l’uom felice,Il y a des choses bien différentes qui ne peuvent susciter le bonheur d'un homme.
" non è felicità, non è la buona essenza, d’ogne ben frutto e radice","Ce n'est pas le contentement authentique, ni l'essence incorruptible qui constituent la source et le fruit de tout bien."
" L’amor ch’ad esso troppo s’abbandona, di sovr’ a noi si piange per tre cerchi",Celui qui donne trop de place aux biens matériels est puni par les Trois Plans Supérieurs.
" ma come tripartito si ragiona, tacciolo, acciò che tu per te ne cerchi»",Mais je ne veux pas te révéler la structure tripartite pour que tu puisses la découvrir toi-même.
" Posto avea fine al suo ragionamento l’alto dottore, e attento guardava ne la mia vista s’io parea contento","Après avoir achevé son discours, l'illustre maître me regardait attentivement pour voir si j'étais satisfait."
" e io, cui nova sete ancor frugava, di fuor tacea, e dentro dicea","alors qu'à l'extérieur je semblais silencieux, à l'intérieur j'avais toujours envie d'apprendre"
 ‘Forse lo troppo dimandar ch’io fo li grava’,Je pourrais irriter Virgile avec mon abondance de questions.
" Ma quel padre verace, che s’accorse del timido voler che non s’apriva, parlando, di parlare ardir mi porse","Voyant mon désir secret que je n'osais pas exprimer, ce père de sagesse m'a encouragé à m'ouvrir par ses paroles."
 Ond’ io,"Alors, je me suis exclamé:"
" «Maestro, il mio veder s’avviva sì nel tuo lume, ch’io discerno chiaro quanto la tua ragion parta o descriva","Mon regard a été éclairé par ta sagesse, me permettant de distinguer distinctement les arguments exposés dans ta logique d'analyse."
" Però ti prego, dolce padre caro, che mi dimostri amore, a cui reduci ogne buono operare e ’l suo contraro»","S'il te plaît, mon cher père, de m'expliquer le sens de l'amour qui représente la motivation pour toutes les actions vertueuses et l'opposé."
" «Drizza», disse, «ver’ me l’agute luci de lo ’ntelletto, e fieti manifesto l’error de’ ciechi che si fanno duci","D'abord, tournez vers moi le regard pénétrant de l'intellect, et la fallacieuseté des aveugles qui se proclament guides deviendra évidente."
" L’animo, ch’è creato ad amar presto, ad ogne cosa è mobile che piace, tosto che dal piacere in atto è desto",".De par sa nature d'aimer, l'âme réagit immédiatement à tout ce qu'elle trouve agréable dès que celui-ci est exprimé par l'objet agréable."
" Vostra apprensiva da esser verace tragge intenzione, e dentro a voi la spiega, sì che l’animo ad essa volger face","Grâce à votre capacité d'intellectualisation, en partant d'une réalité concrète et en créant une image dans votre esprit, vous vous poussez à prendre en considération cet objet."
" e se, rivolto, inver’ di lei si piega, quel piegare è amor, quell’ è natura che per piacer di novo in voi si lega","Si l'âme s'oriente vers quelque chose, c'est un acte d'amour, et cette réaction spontanée unité à tout ce que nous apprécions."
" Poi, come ’l foco movesi in altura per la sua forma ch’è nata a salire là dove più in sua matera dura, ","Comme le feu monte vers le haut en raison de sa nature, l'emmenant dans un endroit où la matière peut durer plus longtemps,"
" così l’animo preso entra in disire, ch’è moto spiritale, e mai non posa fin che la cosa amata il fa gioire","L'âme, submergée par l'amour, se laisse porter par un tourbillon de désir qui ne fait que grandir au fur et à mesure que la chose aimée lui procure le bonheur."
 Or ti puote apparer quant’ è nascosa la veritate a la gente ch’avvera ciascun amore in sé laudabil cosa,"Maintenant, il devient clair combien de secrets cachent les individus qui affirment que chaque sentiment amoureux est par définition exaltable."
" però che forse appar la sua matera sempre esser buona, ma non ciascun segno è buono, ancor che buona sia la cera»","Il se peut que sa matière soit de qualité, mais tous les sceaux ne garantissent pas la même norme, bien que la cire soit excellente."
