Original,Translate
"  Tanto vogl’io che vi sia manifesto, pur che mia coscïenza non mi garra, ch’a la Fortuna, come vuol, son presto","Je veux qu'il soit clair que je suis prêt à ce que la chance me réserve, à condition que ma conscience ne me retienne pas."
"  Non è nuova a li orecchi miei tal arra: però giri Fortuna la sua rota come le piace, e ’l villan la sua marra""","Cette prophétie n'est pas nouvelle à mon oreille: alors la chance tourne sa roue comme elle veut, et le paysan roule sa houe."
  Lo mio maestro allora in su la gota destra si volse in dietro e riguardommi,"Mon maître s'est retourné sur la droite et m'a regardé,"
" poi disse: ""Bene ascolta chi la nota""","en disant: ""Il est bon d'écouter celui qui prend note de ce qui lui est dit"""
"  Né per tanto di men parlando vommi con ser Brunetto, e dimando chi sono li suoi compagni più noti e più sommi","Je n'ai pas cessé de parler à Ser Brunetto, et je lui ai demandé qui étaient ses compagnons les plus importants."
"  Ed elli a me: ""Saper d’alcuno è buono","Il m'a dit: ""C'est bien d'en connaître quelques-uns."
" de li altri fia laudabile tacerci, ché ’l tempo saria corto a tanto suono","des autres, il sera préférable de se taire, parce qu'il faudrait trop de temps pour les énumérer tous."
"  In somma sappi che tutti fur cherci e litterati grandi e di gran fama, d’un peccato medesmo al mondo lerci","Sachez donc qu'ils furent tous des clercs et d'importants littéraires de grande renommée, dont la vie fut la mort du même péché."
"  Priscian sen va con quella turba grama, e Francesco d’Accorso anche","Prisciano va avec cette méchante armée, et François d'Accours aussi."
" e vedervi, s’avessi avuto di tal tigna brama,  colui potei che dal servo de’ servi fu trasmutato d’Arno in Bacchiglione, dove lasciò li mal protesi nervi","Et si tu avais envie de voir une telle saleté, tu pourrais voir celui que le serviteur des serviteurs a transféré de Florence à Vicenza, où il est mort et a laissé ses sens prothèses au vice."
  Di più direi,Je te dirais plus.
" ma ’l venire e ’l sermone più lungo esser non può, però ch’i’ veggio là surger nuovo fummo del sabbione","mais le chemin et le discours ne peuvent se prolonger, car je vois se lever là une nouvelle fumée du sablonneux."
  Gente vien con la quale esser non deggio,Des âmes arrivent avec lesquelles je n'ai pas à me mêler.
" Sieti raccomandato il mio Tesoro, nel qual io vivo ancora, e più non cheggio""","Qu'il te soit recommandé mon Trésor dans lequel j'ai encore de la renommée, et je ne demande rien d'autre."
"  Poi si rivolse, e parve di coloro che corrono a Verona il drappo verde per la campagna","Puis il s'est retourné et a semblé être l'un de ceux qui couraient à Vérone pour le drap vert, dans la campagne."
" e parve di costoro  quelli che vince, non colui che perde","Et il avait l'air d'un vainqueur, et non d'un perdant."
" Già era in loco onde s’udia ’l rimbombo de l’acqua che cadea ne l’altro giro, simile a quel che l’arnie fanno rombo, ","Je me trouvais déjà à un endroit où l'on sentait le grondement de l'eau se jeter dans le cercle ci-dessous, semblable au bourdonnement des abeilles dans l'arnie,\"
" quando tre ombre insieme si partiro, correndo, d’una torma che passava sotto la pioggia de l’aspro martiro","quand trois âmes se séparèrent, en courant, d'une troupe qui passait sous la pluie de feu qui les tourmentait."
"  Venian ver’ noi, e ciascuna gridava: ""Sòstati tu ch’a l’abito ne sembri essere alcun di nostra terra prava""","Ils venaient vers nous, et chacun criait: Arrête, toi qui sembles être concitoyen de notre mauvaise patrie."
"  Ahimè, che piaghe vidi ne’ lor membri, ricenti e vecchie, da le fiamme incese","Hélas, ces plaies que j'ai vues sur leurs corps, récentes et vieilles, causées par les couches enflammées."
 Ancor men duol pur ch’i’ me ne rimembri,Je regrette encore aujourd'hui d'y penser.
  A le lor grida il mio dottor s’attese,À leurs cris mon maître s'arrêta
" volse ’l viso ver’ me, e ""Or aspetta"", disse, ""a costor si vuole esser cortese","Il me tourna le visage, et dit: Attends, il faut être courtois avec ces damnés."
"  E se non fosse il foco che saetta la natura del loco, i’ dicerei che meglio stesse a te che a lor la fretta""","Et si ce n'était pas à cause de la pluie qui rend ce lieu enflammé, je te dirais que la hâte te convient plus qu'à eux."
"  Ricominciar, come noi restammo, ei l’antico verso","Comme nous nous arrêtâmes, ils commencèrent à parler comme avant."
" e quando a noi fuor giunti, fenno una rota di sé tutti e trei","Et quand ils nous ont rejoints, ils ont commencé à marcher tous les trois en cercle."
"  Qual sogliono i campion far nudi e unti, avvisando lor presa e lor vantaggio, prima che sien tra lor battuti e punti,  ","Comme d'habitude, les lutteurs nus et dissimulés d'huile, en étudiant l'adversaire pour tenter une embuscade avant de se frapper et de se blesser l'un l'autre,"
"  così rotando, ciascuno il visaggio drizzava a me, sì che ’n contraro il collo faceva ai piè continüo vïaggio","Ainsi, tout en tournant la tête, chacun des trois damnés fixait son regard sur moi, de sorte qu'il tordait son cou dans le sens opposé à ses pas."
"  E ""Se miseria d’esto loco sollo rende in dispetto noi e nostri prieghi"", cominciò l’uno, ""e ’l tinto aspetto e brollo,  ","Et l'un d'eux commença: Si la misère de ce lieu sablonneux et notre aspect cuit et éperdu conduisent à nous mépriser, nous et nos prières,"
"  la fama nostra il tuo animo pieghi a dirne chi tu se’, che i vivi piedi così sicuro per lo ’nferno freghi","Mais que notre renommée pousse ton âme à nous dire qui tu es, puisque tu marches si en sécurité en Enfer."
"  Questi, l’orme di cui pestar mi vedi, tutto che nudo e dipelato vada, fu di grado maggior che tu non credi:  ","Celui-ci, dont tu me vois piétiner les traces, même s'il marche nu et épillé, eut une condition plus élevée que tu ne le penses:"
  nepote fu de la buona Gualdrada,fut le neveu de Gualdrada
" Guido Guerra ebbe nome, e in sua vita fece col senno assai e con la spada","et il nomma Guido Guerra: il accomplit dans sa vie de grandes œuvres, avec son sens et son épée."
"  L’altro, ch’appresso me la rena trita, è Tegghiaio Aldobrandi, la cui voce nel mondo sù dovria esser gradita","L'autre, qui piétine le sable derrière moi, est Teggiaio Aldobrandi, dont la voix devait être plus agréable dans le monde."
"  E io, che posto son con loro in croce, Iacopo Rusticucci fui, ","Et moi, qui partage leur peine, je fus Iacopo Rusticucci."
"  e certo la fiera moglie più ch’altro mi nuoce""","Et bien sûr, ma femme m'a fait plus de mal que toute autre chose."
"  S’i’ fossi stato dal foco coperto, gittato mi sarei tra lor di sotto, e credo che ’l dottor l’avria sofferto","Si j'avais été protégé par le feu, je me serais jeté entre eux dans le sable, et je crois que le maître l'aurait toléré."
"  ma perch’io mi sarei brusciato e cotto, vinse paura la mia buona voglia che di loro abbracciar mi facea ghiotto","Mais comme je me brûlerais et me brûlerais, la peur régna sur mon désir de les embrasser."
"  Poi cominciai: ""Non dispetto, ma doglia la vostra condizion dentro mi fisse, tanta che tardi tutta si dispoglia,  ","Puis j'ai commencé: ""Votre état m'a inspiré, non pas du mépris, mais de la douleur, au point qu'ils cesseront dans longtemps,"
"  tosto che questo mio segnor mi disse parole per le quali i’ mi pensai che qual voi siete, tal gente venisse",Dès le moment où mon maître m'a dit des mots pour lesquels j'ai pensé que des gens nobles comme vous sont venus.
"  Di vostra terra sono, e sempre mai l’ovra di voi e li onorati nomi con affezion ritrassi e ascoltai","Je suis de Florence et j'ai toujours appris en écoutant vos œuvres et vos noms honorables, avec beaucoup d'affection."
  Lascio lo fele e vo per dolci pomi promessi a me per lo verace duca,"Je laisse une vie amère et je vais à la recherche du salut, Promets-moi par ma direction sincère."
" ma ’nfino al centro pria convien ch’i’ tomi""","Mais d'abord, je dois aller jusqu'au bout de l'Enfer."
"  ""Se lungamente l’anima conduca le membra tue"", rispuose quelli ancora, ""e se la fama tua dopo te luca,  ","Il répondit: Puisse ton âme rester attachée au corps encore longtemps, et tu auras une longue réputation après la mort."
"  cortesia e valor dì se dimora ne la nostra città sì come suole, o se del tutto se n’è gita fora","Dis-nous si, dans notre ville, la courtoisie et la valeur sont toujours là, ou si ces vertus l'ont complètement abandonnée."
"  ché Guiglielmo Borsiere, il qual si duole con noi per poco e va là coi compagni, assai ne cruccia con le sue parole""","Car Guglielmo Borsiere, qui est notre compagnon de peine depuis peu et qui marche là-bas avec les autres, nous crucifie beaucoup en parlant de Florence..."
"  ""La gente nuova e i sùbiti guadagni orgoglio e dismisura han generata, Fiorenza, in te, sì che tu già ten piagni""","Les nouveaux citoyens et les gains soudains ont créé en toi une orgueillerie et un excès, ô Florence, afin que tu en pleures déjà les conséquences."
  Così gridai con la faccia levata,Alors j'ai crié en levant le visage.
" e i tre, che ciò inteser per risposta, guardar l’un l’altro com’al ver si guata","et les trois, qui ont interprété cela comme ma réponse, se regardèrent l'un l'autre comme devant une vérité déplaisante."
"  ""Se l’altre volte sì poco ti costa"", rispuoser tutti, ""il satisfare altrui, felice te se sì parli a tua posta","Tout le monde répondit: Si les autres fois, cela te coûte si peu de satisfaire les questions des autres, heureux de te voir parler si franchement."
"  Però, se campi d’esti luoghi bui e torni a riveder le belle stelle, quando ti gioverà dicere ""I’ fui"",  fa che di noi a la gente favelle""","Si donc tu sors de ces lieux obscurs et que tu reviennes pour revoir les étoiles, quand tu seras heureux de dire: Je suis en enfer, parle de nous aux vivants."
" Indi rupper la rota, e a fuggirsi ali sembiar le gambe loro isnelle",Alors ils cessèrent de tourner en rond et s'ils allèrent si vite que leurs jambes minces ressemblaient à des ailes.
  Un amen non saria possuto dirsi tosto così com’e’ fuoro spariti,"Il n'aurait pas été possible de dire un ""amen"" au peu de temps où ils ont disparu."
 per ch’al maestro parve di partirsi,C'est pourquoi le maître a eu l'impression qu'il fallait qu'on s'en aille.
"  Io lo seguiva, e poco eravam iti, che ’l suon de l’acqua n’era sì vicino, che per parlar saremmo a pena uditi","Je le suivais, et nous n'étions pas loin quand le son de l'eau semblait si proche que, parlant, nous nous entendions à peine."
"  Come quel fiume c’ ha proprio cammino prima dal Monte Viso ’nver’ levante, da la sinistra costa d’Apennino,  ","Comme ce fleuve, qui a le premier son cours en partant du Monviso vers l'est, de la pente droite de l'Apennin,"
"  che si chiama Acquacheta suso, avante che si divalli giù nel basso letto, e a Forlì di quel nome è vacante,  ","qui en haut s'appelle Acquacheta avant de descendre dans la plaine et à Forli change de nom,"
  rimbomba là sovra San Benedetto de l’Alpe per cadere ad una scesa ove dovea per mille esser recetto,rembobine au-dessus de saint Benoît de l'Alpe pour tomber dans une seule cascade là où il devrait être reçu dans mille cascades
"  così, giù d’una ripa discoscesa, trovammo risonar quell’acqua tinta, sì che ’n poc’ora avria l’orecchia offesa","Nous avons donc vu que cette rivière rouge tombait dans un ravin escarpé, faisant tellement de bruit qu'en peu de temps elle aurait endommagé l'ouïe."
"  Io avea una corda intorno cinta, e con essa pensai alcuna volta prender la lonza a la pelle dipinta","J'avais une corde autour de mes hanches, avec laquelle j'avais prévu d'attraper la londe à la peau pâle."
"  Poscia ch’io l’ebbi tutta da me sciolta, sì come ’l duca m’avea comandato, porsila a lui aggroppata e ravvolta","Après que l'ebbi se soit complètement détaché, comme Virgile me l'avait ordonné, il s'est attaché à lui et s'est emparé de lui."
"  Ond’ei si volse inver’ lo destro lato, e alquanto di lunge da la sponda la gittò giuso in quell’alto burrato","Puis il se tourna sur sa droite et la jeta dans ce ravin profond, se tenant loin du bord."
"  ’E’ pur convien che novità risponda’, dicea fra me medesmo, ’al novo cenno che ’l maestro con l’occhio sì seconda’","Je disais entre moi et moi: ""Mais il faut que quelque chose de nouveau réponde au nouveau signe, que mon maître suit avec tant d'attention."""
"  Ahi quanto cauti li uomini esser dienno presso a color che non veggion pur l'ovra, ma per entro i pensier miran col senno","Hélas, combien les hommes doivent être prudents quand ils sont à côté de ceux qui ne voient pas seulement les actes extérieurs, mais avec leur sens ils scrutent dans leurs pensées"
"  El disse a me: ""Tosto verrà di sovra ciò ch’io attendo e che il tuo pensier sogna","Il m'a dit: ""Bient viendra bientôt en haut ce que j'attends et que tu imagines avec la pensée:"
" tosto convien ch’al tuo viso si scovra""",Il est inévitable qu'il se montre bientôt à tes yeux.
"  Sempre a quel ver c' ha faccia di menzogna de' l'uom chiuder le labbra fin ch'el puote, però che sanza colpa fa vergogna","L'homme doit toujours éviter de dire une vérité qui semble fausse, pour ne pas être traité injustement d'être menteur."
  ma qui tacer nol posso,Mais je ne peux pas me taire ici.
" e per le note di questa comedìa, lettor, ti giuro, s’elle non sien di lunga grazia vòte,  ","et moi, lecteur, je te jure sur les paroles de cette Comédie"
" ch’i’ vidi per quell’ aere grosso e scuro venir notando una figura in suso, maravigliosa ad ogne cor sicuro,  ","que je vis approcher une figure vers le haut, qui nageait dans cet air sombre et épais, qui émerveillait même le cœur le plus courageux,"
" sì come torna colui che va giuso talora a solver l’àncora ch’aggrappa o scoglio o altro che nel mare è chiuso,  che ’n sù si stende e da piè si rattrappa","comme le marin qui va sous l'eau pour dissoudre l'ancre qui s'est emmêlée ou pour enlever un autre obstacle à l'intérieur de la mer, et qui étend ses bras vers le haut et rétracte ses jambes."
" ""Ecco la fiera con la coda aguzza, che passa i monti e rompe i muri e l'armi","Voici la bête avec la queue pointue, Qui passe les montagnes, Et qui brise les murs et les défenses."
" Ecco colei che tutto 'l mondo appuzza""",C'est celle qui adoucit le monde entier avec sa puanteur.
 Sì cominciò lo mio duca a parlarmi,C'est ainsi que mon maître a commencé à me parler.
" e accennolle che venisse a proda, vicino al fin d’i passeggiati marmi","Et il fit allusion au monstre de venir au bord du cercle, près de la fin de l'argue en pierre."
"  E quella sozza imagine di froda sen venne, e arrivò la testa e ’l busto, ma ’n su la riva non trasse la coda","Et cette putain d'image de fraude s'approcha, portant la tête et le torse, mais gardant la queue loin de l'ourlet."
"  La faccia sua era faccia d’uom giusto, tanto benigna avea di fuor la pelle, e d’un serpente tutto l’altro fusto","Il avait le visage d'un homme juste, tellement rassurant était son apparence, tandis que le reste du corps était de serpent."
  due branche avea pilose insin l’ascelle,Il avait deux pattes poilues qui arrivaient aux aisselles.
 lo dosso e ’l petto e ambedue le coste dipinti avea di nodi e di rotelle,le dos et la poitrine et les deux côtés étaient peints de noeuds et de roulettes
"  Con più color, sommesse e sovraposte non fer mai drappi Tartari né Turchi, né fuor tai tele per Aragne imposte","Ni les Tartares ni les Turcs ne produisirent jamais de tissus avec plus de couleurs, de broderies de fond et de relief, ni Arachne ne réalisa jamais de teles"
"  Come talvolta stanno a riva i burchi, che parte sono in acqua e parte in terra, e come là tra li Tedeschi lurchi  lo bivero s’assetta a far sua guerra, ","Comme parfois les petites chenilles se tiennent sur le rivage et tiennent une partie de la coque dans l'eau et part à terre, et comme là parmi les Allemands beons le castor se prépare à attraper la proie,"
  così la fiera pessima si stava su l’orlo ch’è di pietra e ’l sabbion serra,"Ainsi l'horrible bête était sur le bord, qui est en pierre, et qui entoure le sablon."
"  Nel vano tutta sua coda guizzava, torcendo in sù la venenosa forca ch’a guisa di scorpion la punta armava","Sa queue jetait tout dans le vide, tournant vers le haut la cisaille venimeuse qui avait un aiguillon semblable à celui du scorpion."
"  Lo duca disse: ""Or convien che si torca la nostra via un poco insino a quella bestia malvagia che colà si corca""","Le maître me dit: Maintenant, il faut que notre chemin dévie un peu jusqu'à cette bête méchante, couchée là-bas."
"  Però scendemmo a la destra mammella, e diece passi femmo in su lo stremo, per ben cessar la rena e la fiammella","C'est pourquoi nous descendîmes de l'argue sur le côté droit, et nous fîmes dix pas au bord du cercle, en veillant à éviter le sable et la pluie de feu."
"  E quando noi a lei venuti semo, poco più oltre veggio in su la rena gente seder propinqua al loco scemo","Et quand nous arrivâmes à elle, je vis un peu plus loin que les damnés assis sur le sable, près du bord du gouffre."
"  Quivi ’l maestro ""Acciò che tutta piena esperïenza d’esto giron porti"", mi disse, ""va, e vedi la lor mena","C'est là que le maître m'a dit: ""Pour que ton expérience dans ce cercle soit complète, va et observe leur peine."""
  Li tuoi ragionamenti sian là corti,Tes discours là-bas ne sont pas longs:
" mentre che torni, parlerò con questa, che ne conceda i suoi omeri forti""","En attendant ton retour, je parlerai à cette bête pour la convaincre de nous donner ses solides épaules."
"  Così ancor su per la strema testa di quel settimo cerchio tutto solo andai, dove sedea la gente mesta","Alors je suis parti tout seul à l'extrémité de ce VIIe cercle, où étaient assis les méchants damnés."
  Per li occhi fora scoppiava lor duolo,La douleur sortait de leurs yeux.
" di qua, di là soccorrien con le mani quando a’ vapori, e quando al caldo suolo:  ","et d'un côté et de l'autre, ils cherchaient à se soulager de leurs mains, pour se protéger de la pluie enflammée et du sable brûlant:"
" non altrimenti fan di state i cani or col ceffo or col piè, quando son morsi o da pulci o da mosche o da tafani","ne font pas autrement les chiens en été, le museau et la patte, quand ils sont mordus par des puces, des mouches ou des tafans."
"  Poi che nel viso a certi li occhi porsi, ne’ quali ’l doloroso foco casca, non ne conobbi alcun","Quand j'ai regardé le visage de certains d'entre eux, sur lesquels tombait le feu douloureux, je n'en ai reconnu aucun."
" ma io m’accorsi  che dal collo a ciascun pendea una tasca ch’avea certo colore e certo segno, e quindi par che ’l loro occhio si pasca","Mais je me rendis compte qu'à chacun pendait de son cou un sac, portant une certaine couleur et un certain blason, et qu'il semblait que leurs yeux tiraient nourriture d'elle."
"  E com’io riguardando tra lor vegno, in una borsa gialla vidi azzurro che d’un leone avea faccia e contegno","Et pendant que je regardais entre eux, j'ai vu sur un sac jaune une figure bleue qui ressemblait à un lion à l'apparence et au port."
"  Poi, procedendo di mio sguardo il curro, vidine un’altra come sangue rossa, mostrando un’oca bianca più che burro","Puis, poussant au-delà du cours de mon regard, j'en ai vu une autre de couleur rouge sang, qui portait la figure d'une oie plus blanche que le beurre."
"  E un che d’una scrofa azzurra e grossa segnato avea lo suo sacchetto bianco, mi disse: ""Che fai tu in questa fossa?  Or te ne va","Et un salopard, qui avait un sac blanc avec l'image d'une grosse truie bleue, me dit: Qu'est-ce que tu fais dans cet Enfer? Maintenant, va-t'en."
" e perché se’ vivo anco, sappi che ’l mio vicin Vitalïano sederà qui dal mio sinistro fianco","Et puisque tu es encore en vie, sache que bientôt mon concitoyen Vitalien du Dent sera assis ici à ma gauche."
"  Con questi Fiorentin son padoano: spesse fïate mi ’ntronan li orecchi gridando: ""Vegna ’l cavalier sovrano,  che recherà la tasca con tre becchi""","Je suis padoue et je suis ici avec ces Florentins: beaucoup de fois ils me crient dans les oreilles, en criant: ""Que le noble chevalier vienne ici porter le sac avec le symbole des trois boucs."""
" Qui distorse la bocca e di fuor trasse la lingua, come bue che ’l naso lecchi","Puis il arracha sa bouche et sortit sa langue, comme un boeuf qui se lèche le nez."
"  E io, temendo no ’l più star crucciasse lui che di poco star m’avea ’mmonito, torna’ mi in dietro da l’anime lasse","Et moi, craignant que le fait de me retenir ne irrite celui qui m'avait exhorté à rester là peu de temps, je m'éloignai des âmes tristes."
"  Trova’ il duca mio ch’era salito già su la groppa del fiero animale, e disse a me: ""Or sie forte e ardito","Je trouvai mon maître qui était déjà monté sur la croupe de l'animal féroce, et il me dit: Maintenant sois fort et courageux."
  Omai si scende per sì fatte scale,Il faut qu'on descende comme ça.
" monta dinanzi, ch’i’ voglio esser mezzo, sì che la coda non possa far male""","Monte devant moi, car je veux être au milieu de toi et de la queue, afin qu'il ne puisse pas les blesser."
"  Qual è colui che sì presso ha ’l riprezzo de la quartana, c’ ha già l’unghie smorte, e triema tutto pur guardando ’l rezzo,  tal divenn’io a le parole porte","Comme celui qui a si près de la rébellion de la fièvre quartaine qui a déjà les ongles bleus, et qui tremble tout seul en regardant l'ombre, je devins celui qui entendit ces paroles."
" ma vergogna mi fé le sue minacce, che innanzi a buon segnor fa servo forte","Mais la honte, qui rend le serviteur courageux devant le bon maître, me fit ses menaces."
  I’ m’assettai in su quelle spallacce,Je me suis assis sur ces horribles épaules.
" sì volli dir, ma la voce non venne com’io credetti: ’Fa che tu m’abbracce’","J'aurais aimé dire à Virgile ""Câlins-moi fort,"" mais la voix n'est pas apparue comme je le croyais."
"  Ma esso, ch’altra volta mi sovvenne ad altro forse, tosto ch’i’ montai con le braccia m’avvinse e mi sostenne","Au lieu de cela, Virgile, qui m'a souvent secouru dans d'autres situations douteuses, dès que je me suis ceint de mes bras et m'a fortifié."
"  e disse: ""Gerïon, moviti omai: le rote larghe, e lo scender sia poco","Et il dit: Garion, il est temps que tu bouges: descends lentement, et fais de grands tours dans l'air."
" pensa la nova soma che tu hai""",Observez le poids que vous portez et que vous n'avez pas l'habitude de porter.
"  Come la navicella esce di loco in dietro in dietro, sì quindi si tolse","Comme le vaisseau quitte la proie en reculant, Gerion s'éloigna du bord."
" e poi ch’al tutto si sentì a gioco,  là ’v’era ’l petto, la coda rivolse, e quella tesa, come anguilla, mosse, e con le branche l’aere a sé raccolse","et après qu'il eut été complètement à l'aise, il tourna la queue où était sa poitrine et la mena, comme une anguille, et commença à donner des brassures dans l'air avec ses pattes poilues."
"  Maggior paura non credo che fosse quando Fetonte abbandonò li freni, per che ’l ciel, come pare ancor, si cosse","Je ne pense pas que Fetonte avait plus peur quand il a quitté les rênes, donc - comme il apparaît encore - le ciel s'est enflammé"
"  né quando Icaro misero le reni sentì spennar per la scaldata cera, gridando il padre a lui ""Mala via tieni"",  ","Ni le pauvre Icare, quand il s'est senti pendre le dos de la cire surchauffée, tandis que son père lui criait: ""Tu t'es trompé de route,"
"che fu la mia, quando vidi ch’i’ era ne l’aere d’ogne parte, e vidi spenta ogne veduta fuor che de la fera","par rapport à la peur que j'avais, quand j'ai vu que je me trouvais dans l'air de chaque côté, et que je ne voyais plus rien d'autre que la bête."
  Ella sen va notando lenta lenta,"Elle marchait, nageant lentement:"
" rota e discende, ma non me n’accorgo se non che al viso e di sotto mi venta","Il tournait et descendait, mais je ne le savais que parce que je sentais le vent sur mon visage et sous mes jambes."
"  Io sentia già da la man destra il gorgo far sotto noi un orribile scroscio, per che con li occhi ’n giù la testa sporgo","J'entendais déjà à ma droite la chute d'eau qui faisait un affreux grincement sous nous, et je regardai sa tête vers le bas."
"  Allor fu’ io più timido a lo stoscio, però ch’i’ vidi fuochi e senti’ pianti","Alors j'ai eu plus peur de tomber, parce que j'ai vu des feux, et j'ai entendu des plaintes."
 ond’io tremando tutto mi raccoscio,"Alors, tremblant, je serrais plus fort les cuisses."
"  E vidi poi, ché nol vedea davanti, lo scendere e ’l girar per li gran mali che s’appressavan da diversi canti","Et je vis ce que je ne voyais pas auparavant, c'est-à-dire que nous descendions et tournoyions, parce que les grands tourments des damnés s'approchaient de plusieurs côtés."
"  Come ’l falcon ch’è stato assai su l’ali, che sanza veder logoro o uccello fa dire al falconiere ""Omè, tu cali"",","Comme le faucon qui a volé pendant longtemps, et qui n'ayant vu ni l'usure ni un oiseau pousse le fauconnier à dire: Hélas, tu dois descendre,"
"discende lasso onde si move isnello, per cento rote, e da lunge si pone dal suo maestro, disdegnoso e fello","et il descend fatigué dans le lieu d'où il se déplace agile, faisant cent tours dans l'air, et se tenant loin de son maître, dédaigneux et répugnant."
"  così ne puose al fondo Gerïone al piè al piè de la stagliata rocca, e, discarcate le nostre persone,  si dileguò come da corda cocca","Alors Gerion nous a mis au sol, juste au fond de ce trou, et une fois qu'il a jeté nos corps, il a disparu comme une flèche arrachée par un arc."
" Luogo è in inferno detto Malebolge, tutto di pietra di color ferrigno, come la cerchia che dintorno il volge","En enfer il y a un endroit appelé Malebolge, tout fait en pierre de la couleur du fer comme le mur rocheux qui l'entoure"
" Nel dritto mezzo del campo maligno vaneggia un pozzo assai largo e profondo, di cui suo loco dicerò l’ordigno","Juste au milieu de la plaine maléfique s'ouvre dans le vide un puits très large et profond, dont en son temps j'expliquerai la conformation"
"  Quel cinghio che rimane adunque è tondo tra ’l pozzo e ’l piè de l’alta ripa dura, e ha distinto in dieci valli il fondo",Cette bande qui reste entre le puits et la paroi rocheuse est donc ronde et est divisée en dix vallées.
"  Quale, dove per guardia de le mura più e più fossi cingon li castelli, la parte dove son rende figura,  tale imagine quivi facean quelli","Là où plusieurs fossés entourent les châteaux pour en garder les murs, l'image qu'ils rendent est tout à fait semblable à celles de Bolge."
" e come a tai fortezze da’ lor sogli a la ripa di fuor son ponticelli, ","et comme dans ces forteresses il y a des ponts en bois qui unissent leurs seuils au bord des fossés,"
 così da imo de la roccia scogli movien che ricidien li argini e ’ fossi infino al pozzo che i tronca e raccogli,"Ainsi partaient de la base du rocher des ponts de pierre qui coupaient transversalement les digues et les fossés, jusqu'au puits central qui les interrompait et les réunit."
"  In questo luogo, de la schiena scossi di Gerïon, trovammoci","Nous nous sommes trouvés dans cet endroit, une fois que Gerion nous a sortis de son dos."
" e ’l poeta tenne a sinistra, e io dietro mi mossi","Virgile se déplaça vers la gauche, et je le suivis."
"  A la man destra vidi nova pieta, novo tormento e novi frustatori, di che la prima bolgia era repleta","À notre droite, j'ai vu une nouvelle angoisse, une nouvelle douleur et de nouveaux démons fouettants dont la I Bolgie était pleine."
  Nel fondo erano ignudi i peccatori,"Les pécheurs étaient au fond de la Bolgie, nus."
" dal mezzo in qua ci venien verso ’l volto, di là con noi, ma con passi maggiori,  ","dans la partie près du bord extérieur du fossé, ils marchaient vers nous, dans la partie intérieure ils marchaient dans la direction opposée, mais plus vite que nous,"
" come i Roman per l’essercito molto, l’anno del giubileo, su per lo ponte hanno a passar la gente modo colto,  ","comment les Romains ont trouvé un moyen de faire passer les gens sur le pont dans l'année du Jubilé, à cause du grand afflux,"
" che da l’un lato tutti hanno la fronte verso ’l castello e vanno a Santo Pietro, da l’altra sponda vanno verso ’l monte","qui, d'un côté, vont vers saint Pierre, de l'autre, ils vont vers le mont Jourdain."
"  Di qua, di là, su per lo sasso tetro vidi demon cornuti con gran ferze, che li battien crudelmente di retro","D'un côté et de l'autre, dans ce rocher sombre, j'ai vu des diables cornets armés de fouets, qui les frappaient cruellement sur le fond du dos."
  Ahi come facean lor levar le berze a le prime percosse,"Ah, comment ils ont fait pour qu'ils lèvent les talons aux premières coups"
 già nessuno le seconde aspettava né le terze,Personne n'attendait d'être frappé une seconde ou une troisième fois.
"  Mentr’io andava, li occhi miei in uno furo scontrati","Pendant que je marchais, mon regard s'est croisé avec l'un des damnés."
" e io sì tosto dissi: ""Già di veder costui non son digiuno""",Et je dis aussitôt: Ce n'est pas la première fois que je vois cet homme.
  Per ch’ïo a figurarlo i piedi affissi,Alors je me suis arrêté pour mieux le regarder.
" e ’l dolce duca meco si ristette, e assentio ch’alquanto in dietro gissi","Et ma douce conduite s'arrêta avec moi, et accepta que je revienne un peu en arrière."
  E quel frustato celar si credette bassando ’l viso,"Et ce fouet a pensé à se cacher en baissant le visage,"
" ma poco li valse, ch’io dissi: ""O tu che l’occhio a terra gette,  se le fazion che porti non son false, Venedico se’ tu Caccianemico","Mais il lui servit peu de chose pour que je dis: Ô toi qui baisses ton regard vers le sol, si tes actes ne sont pas faux, tu es Vénédique Chassanémique."
" Ma che ti mena a sì pungenti salse?""",Mais quel péché t'a conduit à cette dure peine?
"  Ed elli a me: ""Mal volontier lo dico",Il m'a dit:
" ma sforzami la tua chiara favella, che mi fa sovvenir del mondo antico","mais cela me pousse à parler clairement, ce qui me fait me souvenir du monde terrestre."
"  I’ fui colui che la Ghisolabella condussi a far la voglia del marchese, come che suoni la sconcia novella","Je suis celui qui a conduit ma soeur Ghisolabella à satisfaire les envies du marquis , cependant on raconte cette nouvelle raconte"
  E non pur io qui piango bolognese,Et je ne suis pas le seul Bolognais à pleurer ici.
" anzi n’è questo loco tanto pieno, che tante lingue non son ora apprese  a dicer ’sipa’ tra Sàvena e Reno","En fait, cette Bolgie en est si pleine que tant de langues n'ont pas encore appris à dire ""sipa"" entre Savena et Reno."
" e se di ciò vuoi fede o testimonio, rècati a mente il nostro avaro seno""","et si tu veux de ce témoignage sûr, pense à notre nature avare"
"  Così parlando il percosse un demonio de la sua scurïada, e disse: ""Via, ruffian","Pendant qu'il parlait, un diable le frappa avec son bouclier, et lui dit: Va-t'en, ils rugissent."
" qui non son femmine da conio""",Il n'y a pas de femmes à faire du marché ici
  I’ mi raggiunsi con la scorta mia,J'ai rejoint ma direction.
